FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160819;0000;41,7052;;;
160820;0000;291,03;;;
160821;0000;108,188;;;
160822;0000;90,9409;;;
160823;0000;43,4017;;;
160824;0000;23,6264;;;
160825;0000;16,2438;;;
160826;0000;53,2204;;;
160827;0000;64,04;;;
160828;0000;40,3163;;;
160829;0000;11,0697;;;
160830;0000;15,6226;;;
160831;0000;52,1819;;;
160901;0000;95,5759;;;
160902;0000;18,3581;;;
160903;0000;38,2106;;;
160904;0000;79,2509;;;
160905;0000;143,973;;;
160906;0000;132,683;;;
160907;0000;32,352;;;
160908;0000;44,8137;;;
160909;0000;71,5187;;;
160910;0000;106,064;;;
160911;0000;46,2719;;;
160912;0000;13,7105;;;
160913;0000;28,8196;;;
160914;0000;48,1061;;;
160915;0000;20,7987;;;
160916;0000;34,7388;;;
160917;0000;23,5266;;;
160918;0000;69,4449;;;
160919;0000;52,6099;;;
160920;0000;33,6992;;;
160921;0000;35,5951;;;
160922;0000;46,3012;;;
160923;0000;33,8313;;;
160924;0000;103,731;;;
160925;0000;50,4865;;;
160926;0000;25,4727;;;
160927;0000;18,4302;;;
160928;0000;43,7524;;;
160929;0000;16,0365;;;
160930;0000;15,4415;;;
161001;0000;46,2711;;;
161002;0000;41,0834;;;
161003;0000;25,2261;;;
161004;0000;60,6883;;;
161005;0000;51,1669;;;
161006;0000;16,499;;;
161007;0000;38,996;;;
161008;0000;44,8694;;;
161009;0000;70,2845;;;
161010;0000;;;;
161011;0000;;;;
161012;0000;14,0959;;;
161013;0000;33,1995;;;
161014;0000;42,4632;;;
161015;0000;20,9173;;;
161016;0000;17,5323;;;
161017;0000;30,2903;;;
161018;0000;57,1973;;;
161019;0000;80,1221;;;
161020;0000;31,1873;;;
161021;0000;17,5581;;;
161022;0000;18,1987;;;
161023;0000;19,7144;;;
161024;0000;10,498;;;
161025;0000;11,4394;;;
161026;0000;10,0792;;;
161027;0000;8,84418;;;
161028;0000;8,66576;;;
161029;0000;15,8197;;;
161030;0000;13,1476;;;
161031;0000;26,1559;;;
161101;0000;25,5795;;;
161102;0000;10,9488;;;
161103;0000;15,2938;;;
161104;0000;7,12005;;;
161105;0000;1,98608;;;
161106;0000;2,78209;;;
161107;0000;5,8513;;;
161108;0000;;;;
161109;0000;;;;
161110;0000;;;;
161111;0000;5,22266;;;
161112;0000;5,77409;;;
161113;0000;5,68921;;;
161114;0000;9,20967;;;
161115;0000;9,02226;;;
161116;0000;12,9955;;;
161117;0000;5,708;;;
161118;0000;4,5055;;;
161119;0000;2,79439;;;
161120;0000;3,52125;;;
161121;0000;3,89829;;;
161122;0000;7,15225;;;
161123;0000;5,86742;;;
161124;0000;5,71471;;;
161125;0000;5,82067;;;
161126;0000;5,05817;;;
161127;0000;4,48679;;;
161128;0000;2,68252;;;
161129;0000;3,08192;;;
161130;0000;2,7565;;;
161201;0000;3,86164;;;
161202;0000;4,87613;;;
161203;0000;4,28629;;;
161204;0000;4,51941;;;
161205;0000;4,66025;;;
161206;0000;3,36746;;;
161207;0000;3,75092;;;
161208;0000;2,46492;;;
161209;0000;2,74896;;;
161210;0000;1,41554;;;
161211;0000;2,08554;;;
161212;0000;3,05458;;;
161213;0000;8,85408;;;
161214;0000;3,65371;;;
161215;0000;2,25021;;;
161216;0000;3,84613;;;
161217;0000;3,9555;;;
161218;0000;2,48267;;;
161219;0000;3,87463;;;
161220;0000;7,11462;;;
161221;0000;4,73546;;;
161222;0000;7,86217;;;
161223;0000;6,33237;;;
161224;0000;8,16359;;;
161225;0000;3,71138;;;
161226;0000;4,00362;;;
161227;0000;2,924;;;
161228;0000;1,28379;;;
161229;0000;1,6553;;;
161230;0000;2,24275;;;
161231;0000;4,34629;;;
170101;0000;3,08533;;;
170102;0000;3,15692;;;
170103;0000;5,5055;;;
170104;0000;3,16939;;;
170105;0000;2,75104;;;
170106;0000;3,88104;;;
170107;0000;2,73209;;;
170108;0000;3,12825;;;
170109;0000;7,33791;;;
170110;0000;5,35942;;;
170111;0000;;;3,68657;
170112;0000;;;3,49542;
170113;0000;;;3,9485;
170114;0000;;;4,73492;
170115;0000;3,567;;;
170116;0000;4,23141;;;
170117;0000;6,07184;;;
170118;0000;6,59948;;;
170119;0000;4,04;;;
170120;0000;4,30009;;;
170121;0000;4,5108;;;
170122;0000;4,52546;;;
170123;0000;6,62513;;;
170124;0000;4,20629;;;
170125;0000;3,53113;;;
170126;0000;5,01683;;;
170127;0000;4,38883;;;
170128;0000;3,68104;;;
170129;0000;4,89246;;;
170130;0000;4,93369;;;
170131;0000;3,79884;;;
170201;0000;2,57767;;;
170202;0000;4,88866;;;
170203;0000;4,21712;;;
170204;0000;4,76625;;;
170205;0000;3,45187;;;
170206;0000;3,77142;;;
170207;0000;5,0013;;;
170208;0000;4,39487;;;
170209;0000;5,59676;;;
170210;0000;6,13363;;;
170211;0000;4,64496;;;
170212;0000;4,40067;;;
170213;0000;8,22356;;;
170214;0000;5,60229;;;
170215;0000;3,78088;;;
170216;0000;6,26063;;;
170217;0000;6,79388;;;
170218;0000;7,73225;;;
170219;0000;2,64008;;;
170220;0000;2,96469;;;
170221;0000;2,19662;;;
170222;0000;2,99267;;;
170223;0000;2,07621;;;
170224;0000;3,46025;;;
170225;0000;3,366;;;
170226;0000;2,60042;;;
170227;0000;6,33946;;;
170228;0000;9,424;;;
170301;0000;10,5103;;;
170302;0000;8,44461;;;
170303;0000;11,0218;;;
170304;0000;7,89587;;;
170305;0000;13,262;;;
170306;0000;;;;
170307;0000;11,0437;;;
170308;0000;7,90208;;;
170309;0000;13,7371;;;
170310;0000;18,6485;;;
170311;0000;40,6181;;;
170312;0000;26,65;;;
170313;0000;13,9098;;;
170314;0000;9,28313;;;
170315;0000;10,9379;;;
170316;0000;12,1502;;;
170317;0000;22,7267;;;
170318;0000;14,063;;;
170319;0000;7,77196;;;
170320;0000;12,121;;;
170321;0000;9,46512;;;
170322;0000;20,9525;;;
170323;0000;25,943;;;
170324;0000;42,8804;;;
170325;0000;25,5546;;;
170326;0000;10,968;;;
170327;0000;15,1505;;;
170328;0000;37,5271;;;
170329;0000;28,2029;;;
170330;0000;34,4521;;;
170331;0000;49,2602;;;
170401;0000;33,1959;;;
170402;0000;10,6868;;;
170403;0000;20,4165;;;
170404;0000;15,7715;;;
170405;0000;22,9126;;;
170406;0000;33,1064;;;
170407;0000;64,9734;;;
170408;0000;81,9275;;;
170409;0000;62,6595;;;
170410;0000;24,9645;;;
170411;0000;16,2021;;;
170412;0000;50,1247;;;
170413;0000;77,1208;;;
170414;0000;31,5046;;;
170415;0000;38,9696;;;
170416;0000;29,8406;;;
170417;0000;32,6745;;;
170418;0000;44,6642;;;
170419;0000;19,8333;;;
170420;0000;15,2735;;;
170421;0000;25,9405;;;
170422;0000;26,4381;;;
170423;0000;36,5879;;;
170424;0000;19,3919;;;
170425;0000;36,5092;;;
170426;0000;19,6621;;;
170427;0000;16,1283;;;
170428;0000;45,6467;;;
170429;0000;90,1377;;;
170430;0000;27,653;;;
170501;0000;11;;;
170502;0000;111;;;
170503;0000;41;;;
170504;0000;12;;;
170505;0000;16;;;
170506;0000;22;;;
170507;0000;32;;;
170508;0000;67;;;
170509;0000;33;;;
170510;0000;105;;;
170511;0000;91;;;
170512;0000;45;;;
170513;0000;11;;;
170514;0000;18;;;
170515;0000;21;;;
170516;0000;15;;;
170517;0000;167;;;
170518;0000;159;;;
170519;0000;235;;;
170520;0000;27;;;
170521;0000;45;;;
170522;0000;137;;;
170523;0000;;;;
170524;0000;183;;;
170525;0000;137;;;
170526;0000;82;;;
170527;0000;33;;;
170528;0000;35;;;
170529;0000;38;;;
170530;0000;38;;;
170531;0000;34;;;
170601;0000;107;;;
170602;0000;52;;;
170603;0000;47;;;
170604;0000;216;;;
170605;0000;54;;;
170606;0000;38;;;
170607;0000;49;;;
170608;0000;85;;;
170609;0000;19;;;
170610;0000;72;;;
170611;0000;258;;;
170612;0000;54;;;
170613;0000;30;;;
170614;0000;20;;;
170615;0000;29;;;
170616;0000;35;;;
170617;0000;184;;;
170618;0000;260;;;
170619;0000;359;;;
170620;0000;68;;;
170621;0000;22;;;
170622;0000;33;;;
170623;0000;100;;;
170624;0000;62;;;
170625;0000;48;;;
170626;0000;25;;;
170627;0000;47;;;
170628;0000;31;;;
170629;0000;93;;;
170630;0000;137;;;
170701;0000;47;;;
170702;0000;23;;;
170703;0000;96;;;
170704;0000;181;;;
170705;0000;73;;;
170706;0000;85;;;
170707;0000;29;;;
170708;0000;28;;;
170709;0000;151;;;
170710;0000;181;;;
170711;0000;108;;;
170712;0000;46;;;
170713;0000;33;;;
170714;0000;56;;;
170715;0000;147;;;
170716;0000;245;;;
170717;0000;126;;;
170718;0000;133;;;
170719;0000;27;;;
170720;0000;52;;;
170721;0000;25;;;
170722;0000;16;;;
170723;0000;20;;;
170724;0000;34;;;
170725;0000;25;;;
170726;0000;16;;;
170727;0000;23;;;
170728;0000;35;;;
170729;0000;87;;;
170730;0000;21;;;
170731;0000;30;;;
170801;0000;38;;;
170802;0000;66;;;
170803;0000;166;;;
170804;0000;63;;;
170805;0000;20;;;
170806;0000;27;;;
170807;0000;43;;;
170808;0000;14;;;
170809;0000;13;;;
170810;0000;33;;;
170811;0000;20;;;
170812;0000;21;;;
170813;0000;15;;;
170814;0000;18;;;
170815;0000;171;;;
170816;0000;102;;;
170817;0000;14;;;
170818;0000;17;;;
170819;0000;60;;;
170820;0000;29;;;
170821;0000;13;;;
170822;0000;25;;;
170823;0000;13;;;
170824;0000;62;;;
170825;0000;70;;;
170826;0000;42;;;
170827;0000;48;;;
170828;0000;66;;;
170829;0000;38;;;
170830;0000;46;;;
170831;0000;28;;;
170901;0000;21;;;
170902;0000;74;;;
170903;0000;69;;;
170904;0000;103;;;
170905;0000;40;;;
170906;0000;80;;;
170907;0000;69;;;
170908;0000;56;;;
170909;0000;39;;;
170910;0000;92;;;
170911;0000;30;;;
170912;0000;72;;;
170913;0000;18;;;
170914;0000;50;;;
170915;0000;107;;;
170916;0000;61;;;
170917;0000;141;;;
170918;0000;45;;;
170919;0000;16;;;
170920;0000;53;;;
170921;0000;64;;;
170922;0000;50;;;
170923;0000;30;;;
170924;0000;30;;;
170925;0000;50;;;
170926;0000;17;;;
170927;0000;;;;
170928;0000;;;;
170929;0000;16;;;
170930;0000;13;;;
171001;0000;11;;;
171002;0000;29;;;
171003;0000;;;;
171004;0000;;;;
171005;0000;20;;;
171006;0000;75;;;
171007;0000;43;;;
171008;0000;19;;;
171009;0000;28;;;
171010;0000;65;;;
171011;0000;34;;;
171012;0000;15;;;
171013;0000;20;;;
171014;0000;13;;;
171015;0000;;;;
171016;0000;;;;
171017;0000;29;;;
171018;0000;41;;;
171019;0000;23;;;
171020;0000;19;;;
171021;0000;;;;
171022;0000;;;;
171023;0000;;;;
171024;0000;;;;
171025;0000;16;;;
171026;0000;15;;;
171027;0000;6;;;
171028;0000;12;;;
171029;0000;15;;;
171030;0000;16;;;
171031;0000;14;;;
171101;0000;11;;;
171102;0000;42;;;
171103;0000;14;;;
171104;0000;;;;
171105;0000;8;;;
171106;0000;18;;;
171107;0000;10;;;
171108;0000;14;;;
171109;0000;12;;;
171110;0000;14;;;
171111;0000;15;;;
171112;0000;5;;;
171113;0000;7;;;
171114;0000;18;;;
171115;0000;14;;;
171116;0000;13;;;
171117;0000;11;;;
171118;0000;12;;;
171119;0000;10;;;
171120;0000;10;;;
171121;0000;7;;;
171122;0000;7;;;
171123;0000;10;;;
171124;0000;12;;;
171125;0000;4;;;
171126;0000;4;;;
171127;0000;11;;;
171128;0000;14;;;
171129;0000;12;;;
171130;0000;11;;;
171201;0000;12;;;
171202;0000;11;;;
171203;0000;10;;;
171204;0000;11;;;
171205;0000;8;;;
171206;0000;9;;;
171207;0000;9;;;
171208;0000;5;;;
171209;0000;2;;;
171210;0000;2;;;
171211;0000;7;;;
171212;0000;7;;;
171213;0000;7;;;
171214;0000;4;;;
171215;0000;6;;;
171216;0000;6;;;
171217;0000;8;;;
171218;0000;5;;;
171219;0000;8;;;
171220;0000;8;;;
171221;0000;10;;;
171222;0000;6;;;
171223;0000;7;;;
171224;0000;7;;;
171225;0000;4;;;
171226;0000;3;;;
171227;0000;;;3;
171228;0000;;;1;
171229;0000;;;2;
171230;0000;;;4;
171231;0000;7;;;
180101;0000;9;;;
180102;0000;7;;;
180103;0000;7;;;
180104;0000;13;;;
180105;0000;10;;;
180106;0000;9;;;
180107;0000;6;;;
180108;0000;7;;;
180109;0000;7;;;
180110;0000;8;;;
180111;0000;9;;;
180112;0000;10;;;
180113;0000;9;;;
180114;0000;6;;;
180115;0000;8;;;
180116;0000;9;;;
180117;0000;7;;;
180118;0000;6;;;
180119;0000;7;;;
180120;0000;5;;;
180121;0000;8;;;
180122;0000;13;;;
180123;0000;12;;;
180124;0000;15;;;
180125;0000;14;;;
180126;0000;10;;;
180127;0000;7;;;
180128;0000;10;;;
180129;0000;8;;;
180130;0000;7;;;
180131;0000;9;;;
180201;0000;9;;;
180202;0000;9;;;
180203;0000;7;;;
180204;0000;7;;;
180205;0000;9;;;
180206;0000;8;;;
180207;0000;9;;;
180208;0000;10;;;
180209;0000;11;;;
180210;0000;8;;;
180211;0000;7;;;
180212;0000;9;;;
180213;0000;10;;;
180214;0000;10;;;
180215;0000;7;;;
180216;0000;10;;;
180217;0000;8;;;
180218;0000;8;;;
180219;0000;13;;;
180220;0000;11;;;
180221;0000;17;;;
180222;0000;12;;;
180223;0000;8;;;
180224;0000;10;;;
180225;0000;7;;;
180226;0000;7;;;
180227;0000;10;;;
180228;0000;9;;;
180301;0000;8;;;
180302;0000;10;;;
180303;0000;7;;;
180304;0000;8;;;
180305;0000;11;;;
180306;0000;7;;;
180307;0000;11;;;
180308;0000;10;;;
180309;0000;15;;;
180310;0000;14;;;
180311;0000;14;;;
180312;0000;21;;;
180313;0000;15;;;
180314;0000;23;;;
180315;0000;14;;;
180316;0000;25;;;
180317;0000;29;;;
180318;0000;28;;;
180319;0000;23;;;
180320;0000;22;;;
180321;0000;25;;;
180322;0000;19;;;
180323;0000;35;;;
180324;0000;26;;;
180325;0000;43;;;
180326;0000;51;;;
180327;0000;33;;;
180328;0000;14;;;
180329;0000;38;;;
180330;0000;13;;;
180331;0000;15;;;
180401;0000;19;;;
180402;0000;44;;;
180403;0000;18;;;
180404;0000;16;;;
180405;0000;41;;;
180406;0000;71;;;
180407;0000;69;;;
180408;0000;36;;;
180409;0000;15;;;
180410;0000;31;;;
180411;0000;80;;;
180412;0000;47;;;
180413;0000;63;;;
180414;0000;105;;;
180415;0000;63;;;
180416;0000;50;;;
180417;0000;145;;;
180418;0000;86;;;
180419;0000;17;;;
180420;0000;79;;;
180421;0000;29;;;
180422;0000;33;;;
180423;0000;103;;;
180424;0000;123;;;
180425;0000;33;;;
180426;0000;29;;;
180427;0000;88;;;
180428;0000;53;;;
180429;0000;31;;;
180430;0000;94;;;
180501;0000;26;;;
180502;0000;28;;;
180503;0000;73;;;
180504;0000;44;;;
180505;0000;92;;;
180506;0000;127;;;
180507;0000;93;;;
180508;0000;36;;;
180509;0000;114;;;
180510;0000;39;;;
180511;0000;44;;;
180512;0000;30;;;
180513;0000;15;;;
180514;0000;36;;;
180515;0000;83;;;
180516;0000;90;;;
180517;0000;49;;;
180518;0000;134;;;
180519;0000;34;;;
180520;0000;80;;;
180521;0000;186;;;
180522;0000;228;;;
180523;0000;182;;;
180524;0000;130;;;
180525;0000;46;;;
180526;0000;51;;;
180527;0000;18;;;
180528;0000;58;;;
180529;0000;104;;;
180530;0000;35;;;
180531;0000;37;;;
180601;0000;33;;;
180602;0000;185;;;
180603;0000;353;;;
180604;0000;245;;;
180605;0000;135;;;
180606;0000;174;;;
180607;0000;81;;;
180608;0000;130;;;
180609;0000;71;;;
180610;0000;69;;;
180611;0000;114;;;
180612;0000;109;;;
180613;0000;88;;;
180614;0000;38;;;
180615;0000;26;;;
180616;0000;34;;;
180617;0000;28;;;
180618;0000;20;;;
180619;0000;171;;;
180620;0000;55;;;
180621;0000;47;;;
180622;0000;81;;;
180623;0000;129;;;
180624;0000;106;;;
180625;0000;33;;;
180626;0000;43;;;
180627;0000;36;;;
180628;0000;26;;;
180629;0000;26;;;
180630;0000;22;;;
180701;0000;44;;;
180702;0000;73;;;
180703;0000;200;;;
180704;0000;122;;;
180705;0000;32;;;
180706;0000;85;;;
180707;0000;58;;;
180708;0000;146;;;
180709;0000;147;;;
180710;0000;134;;;
180711;0000;45;;;
180712;0000;33;;;
180713;0000;35;;;
180714;0000;32;;;
180715;0000;101;;;
180716;0000;182;;;
180717;0000;148;;;
180718;0000;139;;;
180719;0000;211;;;
180720;0000;137;;;
180721;0000;44;;;
180722;0000;142;;;
180723;0000;110;;;
180724;0000;133;;;
180725;0000;39;;;
180726;0000;48;;;
180727;0000;47;;;
180728;0000;55;;;
180729;0000;102;;;
180730;0000;96;;;
180731;0000;108;;;
180801;0000;298;;;
180802;0000;45;;;
180803;0000;33;;;
180804;0000;25;;;
180805;0000;18;;;
180806;0000;22;;;
180807;0000;104;;;
180808;0000;206;;;
180809;0000;191;;;
180810;0000;63;;;
180811;0000;35;;;
180812;0000;22;;;
180813;0000;90;;;
180814;0000;159;;;
180815;0000;107;;;
180816;0000;28;;;
180817;0000;28;;;
180818;0000;63;;;
180819;0000;68;;;
180820;0000;96;;;
180821;0000;93;;;
180822;0000;25;;;
180823;0000;79;;;
180824;0000;66;;;
180825;0000;32;;;
180826;0000;43;;;
180827;0000;32;;;
180828;0000;19;;;
180829;0000;39;;;
180830;0000;53;;;
180831;0000;85;;;
180901;0000;89;;;
180902;0000;66;;;
180903;0000;82;;;
180904;0000;54;;;
180905;0000;20;;;
180906;0000;83;;;
180907;0000;96;;;
180908;0000;65;;;
180909;0000;53;;;
180910;0000;82;;;
180911;0000;36;;;
180912;0000;79;;;
180913;0000;86;;;
180914;0000;42;;;
180915;0000;51;;;
180916;0000;9;;;
180917;0000;17;;;
180918;0000;21;;;
180919;0000;13;;;
180920;0000;9;;;
180921;0000;16;;;
180922;0000;16;;;
180923;0000;19;;;
180924;0000;40;;;
180925;0000;37;;;
180926;0000;25;;;
180927;0000;23;;;
180928;0000;18;;;
180929;0000;13;;;
180930;0000;28;;;
181001;0000;54;;;
181002;0000;31;;;
181003;0000;54;;;
181004;0000;19;;;
181005;0000;25;;;
181006;0000;18;;;
181007;0000;14;;;
181008;0000;23;;;
181009;0000;31;;;
181010;0000;32;;;
181011;0000;12;;;
181012;0000;23;;;
181013;0000;41;;;
181014;0000;6;;;
181015;0000;6;;;
181016;0000;15;;;
181017;0000;14;;;
181018;0000;26;;;
181019;0000;9;;;
181020;0000;13;;;
181021;0000;49;;;
181022;0000;28;;;
181023;0000;15;;;
181024;0000;67;;;
181025;0000;26;;;
181026;0000;11;;;
181027;0000;7;;;
181028;0000;4;;;
181029;0000;9;;;
181030;0000;16;;;
181031;0000;15;;;
181101;0000;20;;;
181102;0000;11;;;
181103;0000;5;;;
181104;0000;12;;;
181105;0000;13;;;
181106;0000;13;;;
181107;0000;16;;;
181108;0000;10;;;
181109;0000;8;;;
181110;0000;32;;;
181111;0000;14;;;
181112;0000;9;;;
181113;0000;11;;;
181114;0000;10;;;
181115;0000;16;;;
181116;0000;31;;;
181117;0000;13;;;
181118;0000;7;;;
181119;0000;8;;;
181120;0000;5;;;
181121;0000;11;;;
181122;0000;27;;;
181123;0000;11;;;
181124;0000;10;;;
181125;0000;6;;;
181126;0000;10;;;
181127;0000;13;;;
181128;0000;11;;;
181129;0000;;;;
181130;0000;;;;
181201;0000;;;;
181202;0000;10;;;
181203;0000;14;;;
181204;0000;10;;;
181205;0000;12;;;
181206;0000;14;;;
181207;0000;13;;;
181208;0000;9;;;
181209;0000;6;;;
181210;0000;9;;;
181211;0000;11;;;
181212;0000;11;;;
181213;0000;;;7;
181214;0000;;;4;
181215;0000;;;2;
181216;0000;;;3;
181217;0000;5;;;
181218;0000;9;;;
181219;0000;6;;;
181220;0000;7;;;
181221;0000;7;;;
181222;0000;6;;;
181223;0000;3;;;
181224;0000;5;;;
181225;0000;2;;;
181226;0000;5;;;
181227;0000;6;;;
181228;0000;3;;;
181229;0000;4;;;
181230;0000;9;;;
181231;0000;9;;;
190101;0000;4;;;
190102;0000;5;;;
190103;0000;6;;;
190104;0000;6;;;
190105;0000;4;;;
190106;0000;3;;;
190107;0000;4;;;
190108;0000;5;;;
190109;0000;8;;;
190110;0000;13;;;
190111;0000;8;;;
190112;0000;5;;;
190113;0000;4;;;
190114;0000;9;;;
190115;0000;5;;;
190116;0000;8;;;
190117;0000;6;;;
190118;0000;7;;;
190119;0000;6;;;
190120;0000;3;;;
190121;0000;5;;;
190122;0000;9;;;
190123;0000;9;;;
190124;0000;7;;;
190125;0000;5;;;
190126;0000;4;;;
190127;0000;3;;;
190128;0000;7;;;
190129;0000;6;;;
190130;0000;9;;;
190131;0000;8;;;
190201;0000;9;;;
190202;0000;6;;;
190203;0000;8;;;
190204;0000;9;;;
190205;0000;7;;;
190206;0000;8;;;
190207;0000;6;;;
190208;0000;8;;;
190209;0000;4;;;
190210;0000;6;;;
190211;0000;5;;;
190212;0000;5;;;
190213;0000;10;;;
190214;0000;8;;;
190215;0000;5;;;
190216;0000;6;;;
190217;0000;2;;;
190218;0000;3;;;
