FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160815;0000;9,80437;;;
160816;0000;10,8108;;;
160817;0000;14,5312;;;
160818;0000;13,3398;;;
160819;0000;12,8086;;;
160820;0000;21,1194;;;
160821;0000;7,46712;;;
160822;0000;13,9823;;;
160823;0000;16,4125;;;
160824;0000;16,6631;;;
160825;0000;15,051;;;
160826;0000;10,176;;;
160827;0000;30,9283;;;
160828;0000;29,8167;;;
160829;0000;36,8458;;;
160830;0000;25,2479;;;
160831;0000;9,46416;;;
160901;0000;17,8766;;;
160902;0000;21,2875;;;
160903;0000;33,6825;;;
160904;0000;22,165;;;
160905;0000;32,3052;;;
160906;0000;39,8104;;;
160907;0000;39,6404;;;
160908;0000;38,4375;;;
160909;0000;14,1423;;;
160910;0000;12,4408;;;
160911;0000;5,07037;;;
160912;0000;5,22921;;;
160913;0000;7,1022;;;
160914;0000;11,4889;;;
160915;0000;18,2112;;;
160916;0000;16,1433;;;
160917;0000;13,2076;;;
160918;0000;12,4682;;;
160919;0000;11,6012;;;
160920;0000;10,8125;;;
160921;0000;11,627;;;
160922;0000;9,78094;;;
160923;0000;16,2486;;;
160924;0000;15,11;;;
160925;0000;8,64799;;;
160926;0000;19,3925;;;
160927;0000;17,1562;;;
160928;0000;11,2127;;;
160929;0000;5,72575;;;
160930;0000;6,002;;;
161001;0000;9,38541;;;
161002;0000;10,6691;;;
161003;0000;6,42912;;;
161004;0000;3,96188;;;
161005;0000;6,10525;;;
161006;0000;7,44717;;;
161007;0000;9,40926;;;
161008;0000;10,2154;;;
161009;0000;5,55859;;;
161010;0000;6,75142;;;
161011;0000;6,56675;;;
161012;0000;8,59669;;;
161013;0000;5,44962;;;
161014;0000;7,65479;;;
161015;0000;2,38062;;;
161016;0000;2,81452;;;
161017;0000;5,16204;;;
161018;0000;6,82458;;;
161019;0000;12,1798;;;
161020;0000;6,52754;;;
161021;0000;7,25771;;;
161022;0000;5,95834;;;
161023;0000;3,749;;;
161024;0000;3,63521;;;
161025;0000;6,07733;;;
161026;0000;5,85912;;;
161027;0000;5,67233;;;
161028;0000;8,55925;;;
161029;0000;8,60345;;;
161030;0000;3,46771;;;
161031;0000;1,86513;;;
161101;0000;2,24008;;;
161102;0000;3,43804;;;
161103;0000;3,65895;;;
161104;0000;4,14095;;;
161105;0000;3,89621;;;
161106;0000;4,49358;;;
161107;0000;5,813;;;
161108;0000;5,68367;;;
161109;0000;3,35729;;;
161110;0000;4,19012;;;
161111;0000;7,40263;;;
161112;0000;12,2789;;;
161113;0000;5,52292;;;
161114;0000;;;;
161115;0000;;;;
161116;0000;5,24738;;;
161117;0000;7,876;;;
161118;0000;9,8118;;;
161119;0000;9,73772;;;
161120;0000;5,57796;;;
161121;0000;6,456;;;
161122;0000;5,74342;;;
161123;0000;5,4865;;;
161124;0000;7,02821;;;
161125;0000;4,30666;;;
161126;0000;2,28333;;;
161127;0000;2,53062;;;
161128;0000;6,22021;;;
161129;0000;7,13417;;;
161130;0000;8,15875;;;
161201;0000;14,1744;;;
161202;0000;7,97504;;;
161203;0000;7,99587;;;
161204;0000;2,73021;;;
161205;0000;2,81813;;;
161206;0000;3,60371;;;
161207;0000;3,58667;;;
161208;0000;6,56238;;;
161209;0000;4,95821;;;
161210;0000;4,97175;;;
161211;0000;1,858;;;
161212;0000;3,51921;;;
161213;0000;5,80261;;;
161214;0000;12,8971;;;
161215;0000;60,4213;;;
161216;0000;33,7271;;;
161217;0000;10,1323;;;
161218;0000;2,93388;;;
161219;0000;4,80067;;;
161220;0000;3,98796;;;
161221;0000;2,47458;;;
161222;0000;3,98329;;;
161223;0000;3,66516;;;
161224;0000;3,39742;;;
161225;0000;1,64496;;;
161226;0000;2,03871;;;
161227;0000;4,92825;;;
161228;0000;7,05204;;;
161229;0000;7,91946;;;
161230;0000;6,46054;;;
161231;0000;4,89496;;;
170101;0000;2,15738;;;
170102;0000;3,06858;;;
170103;0000;3,51292;;;
170104;0000;5,43584;;;
170105;0000;;;1,43162;
170106;0000;;;1,2115;
170107;0000;;;1,15612;
170108;0000;;;1,27913;
170109;0000;1,56904;;;
170110;0000;3,859;;;
170111;0000;4,10416;;;
170112;0000;4,38075;;;
170113;0000;4,2823;;;
170114;0000;3,55463;;;
170115;0000;5,74313;;;
170116;0000;7,6413;;;
170117;0000;4,27429;;;
170118;0000;6,60905;;;
170119;0000;12,7715;;;
170120;0000;9,05901;;;
170121;0000;;;;
170122;0000;;;;
170123;0000;;;;
170124;0000;;;;
170125;0000;4,99025;;;
170126;0000;157,574;;;
170127;0000;131,363;;;
170128;0000;161,266;;;
170129;0000;75,233;;;
170130;0000;22,3727;;;
170131;0000;14,4431;;;
170201;0000;23,9806;;;
170202;0000;9,68187;;;
170203;0000;5,302;;;
170204;0000;4,43642;;;
170205;0000;3,67671;;;
170206;0000;5,5725;;;
170207;0000;8,67146;;;
170208;0000;6,71891;;;
170209;0000;3,58679;;;
170210;0000;5,64425;;;
170211;0000;8,06479;;;
170212;0000;2,77208;;;
170213;0000;8,09399;;;
170214;0000;10,9565;;;
170215;0000;7,62408;;;
170216;0000;4,49413;;;
170217;0000;2,52179;;;
170218;0000;3,50737;;;
170219;0000;2,36758;;;
170220;0000;2,604;;;
170221;0000;1,68687;;;
170222;0000;6,01138;;;
170223;0000;6,68075;;;
170224;0000;8,95454;;;
170225;0000;7,97375;;;
170226;0000;3,11125;;;
170227;0000;4,14825;;;
170228;0000;3,90759;;;
170301;0000;3,71246;;;
170302;0000;2,68233;;;
170303;0000;2,9985;;;
170304;0000;3,953;;;
170305;0000;1,71437;;;
170306;0000;3,58954;;;
170307;0000;11,587;;;
170308;0000;15,0595;;;
170309;0000;6,70164;;;
170310;0000;2,46896;;;
170311;0000;2,36913;;;
170312;0000;1,36675;;;
170313;0000;3,62142;;;
170314;0000;6,20896;;;
170315;0000;8,22862;;;
170316;0000;37,6691;;;
170317;0000;17,7827;;;
170318;0000;18,5246;;;
170319;0000;22,5325;;;
170320;0000;8,62367;;;
170321;0000;12,9897;;;
170322;0000;13,4288;;;
170323;0000;12,251;;;
170324;0000;5,93069;;;
170325;0000;6,49622;;;
170326;0000;3,80496;;;
170327;0000;9,41862;;;
170328;0000;8,58337;;;
170329;0000;5,78342;;;
170330;0000;6,31529;;;
170331;0000;13,0798;;;
170401;0000;8,32396;;;
170402;0000;4,33759;;;
170403;0000;5,26067;;;
170404;0000;8,04187;;;
170405;0000;8,6907;;;
170406;0000;9,16292;;;
170407;0000;1,84179;;;
170408;0000;8,32692;;;
170409;0000;;;;
170410;0000;9,09363;;;
170411;0000;11,5566;;;
170412;0000;7,89167;;;
170413;0000;9,69778;;;
170414;0000;12,8066;;;
170415;0000;14,3416;;;
170416;0000;20,4704;;;
170417;0000;14,836;;;
170418;0000;14,331;;;
170419;0000;8,73888;;;
170420;0000;3,5205;;;
170421;0000;9,46382;;;
170422;0000;9,00999;;;
170423;0000;16,0014;;;
170424;0000;23,8754;;;
170425;0000;19,1925;;;
170426;0000;12,3607;;;
170427;0000;14,603;;;
170428;0000;12,0792;;;
170429;0000;20,6816;;;
170430;0000;24,7517;;;
170501;0000;17;;;
170502;0000;20;;;
170503;0000;14;;;
170504;0000;28;;;
170505;0000;16;;;
170506;0000;7;;;
170507;0000;2;;;
170508;0000;12;;;
170509;0000;17;;;
170510;0000;20;;;
170511;0000;6;;;
170512;0000;13;;;
170513;0000;6;;;
170514;0000;18;;;
170515;0000;15;;;
170516;0000;13;;;
170517;0000;14;;;
170518;0000;7;;;
170519;0000;32;;;
170520;0000;41;;;
170521;0000;36;;;
170522;0000;13;;;
170523;0000;33;;;
170524;0000;27;;;
170525;0000;104;;;
170526;0000;71;;;
170527;0000;84;;;
170528;0000;102;;;
170529;0000;77;;;
170530;0000;56;;;
170531;0000;37;;;
170601;0000;37;;;
170602;0000;29;;;
170603;0000;19;;;
170604;0000;33;;;
170605;0000;30;;;
170606;0000;33;;;
170607;0000;30;;;
170608;0000;44;;;
170609;0000;42;;;
170610;0000;15;;;
170611;0000;12;;;
170612;0000;21;;;
170613;0000;53;;;
170614;0000;40;;;
170615;0000;15;;;
170616;0000;2;;;
170617;0000;11;;;
170618;0000;38;;;
170619;0000;26;;;
170620;0000;57;;;
170621;0000;21;;;
170622;0000;2;;;
170623;0000;18;;;
170624;0000;17;;;
170625;0000;3;;;
170626;0000;5;;;
170627;0000;45;;;
170628;0000;18;;;
170629;0000;49;;;
170630;0000;41;;;
170701;0000;21;;;
170702;0000;21;;;
170703;0000;22;;;
170704;0000;6;;;
170705;0000;34;;;
170706;0000;51;;;
170707;0000;64;;;
170708;0000;47;;;
170709;0000;28;;;
170710;0000;17;;;
170711;0000;39;;;
170712;0000;25;;;
170713;0000;6;;;
170714;0000;8;;;
170715;0000;7;;;
170716;0000;31;;;
170717;0000;32;;;
170718;0000;35;;;
170719;0000;46;;;
170720;0000;67;;;
170721;0000;59;;;
170722;0000;20;;;
170723;0000;21;;;
170724;0000;34;;;
170725;0000;27;;;
170726;0000;56;;;
170727;0000;52;;;
170728;0000;32;;;
170729;0000;19;;;
170730;0000;43;;;
170731;0000;52;;;
170801;0000;97;;;
170802;0000;97;;;
170803;0000;37;;;
170804;0000;47;;;
170805;0000;18;;;
170806;0000;27;;;
170807;0000;15;;;
170808;0000;16;;;
170809;0000;5;;;
170810;0000;2;;;
170811;0000;6;;;
170812;0000;17;;;
170813;0000;2;;;
170814;0000;;;;
170815;0000;;;;
170816;0000;;;;
170817;0000;33;;;
170818;0000;13;;;
170819;0000;34;;;
170820;0000;32;;;
170821;0000;34;;;
170822;0000;6;;;
170823;0000;5;;;
170824;0000;5;;;
170825;0000;9;;;
170826;0000;17;;;
170827;0000;12;;;
170828;0000;8;;;
170829;0000;22;;;
170830;0000;26;;;
170831;0000;35;;;
170901;0000;3;;;
170902;0000;35;;;
170903;0000;23;;;
170904;0000;26;;;
170905;0000;49;;;
170906;0000;33;;;
170907;0000;15;;;
170908;0000;9;;;
170909;0000;27;;;
170910;0000;32;;;
170911;0000;13;;;
170912;0000;15;;;
170913;0000;10;;;
170914;0000;6;;;
170915;0000;11;;;
170916;0000;15;;;
170917;0000;17;;;
170918;0000;7;;;
170919;0000;6;;;
170920;0000;9;;;
170921;0000;13;;;
170922;0000;9;;;
170923;0000;11;;;
170924;0000;6;;;
170925;0000;16;;;
170926;0000;14;;;
170927;0000;17;;;
170928;0000;12;;;
170929;0000;12;;;
170930;0000;4;;;
171001;0000;7;;;
171002;0000;11;;;
171003;0000;6;;;
171004;0000;5;;;
171005;0000;5;;;
171006;0000;10;;;
171007;0000;10;;;
171008;0000;3;;;
171009;0000;2;;;
171010;0000;3;;;
171011;0000;5;;;
171012;0000;7;;;
171013;0000;8;;;
171014;0000;7;;;
171015;0000;11;;;
171016;0000;4;;;
171017;0000;2;;;
171018;0000;4;;;
171019;0000;6;;;
171020;0000;5;;;
171021;0000;6;;;
171022;0000;9;;;
171023;0000;4;;;
171024;0000;3;;;
171025;0000;6;;;
171026;0000;6;;;
171027;0000;5;;;
171028;0000;2;;;
171029;0000;4;;;
171030;0000;3;;;
171031;0000;4;;;
171101;0000;2;;;
171102;0000;2;;;
171103;0000;5;;;
171104;0000;5;;;
171105;0000;2;;;
171106;0000;3;;;
171107;0000;4;;;
171108;0000;6;;;
171109;0000;5;;;
171110;0000;6;;;
171111;0000;5;;;
171112;0000;4;;;
171113;0000;7;;;
171114;0000;4;;;
171115;0000;2;;;
171116;0000;2;;;
171117;0000;3;;;
171118;0000;5;;;
171119;0000;2;;;
171120;0000;5;;;
171121;0000;5;;;
171122;0000;5;;;
171123;0000;6;;;
171124;0000;8;;;
171125;0000;10;;;
171126;0000;10;;;
171127;0000;5;;;
171128;0000;5;;;
171129;0000;9;;;
171130;0000;9;;;
171201;0000;8;;;
171202;0000;6;;;
171203;0000;5;;;
171204;0000;;;5;
171205;0000;;;1;
171206;0000;;;2;
171207;0000;;;3;
171208;0000;4;;;
171209;0000;6;;;
171210;0000;4;;;
171211;0000;4;;;
171212;0000;1;;;
171213;0000;3;;;
171214;0000;4;;;
171215;0000;2;;;
171216;0000;2;;;
171217;0000;3;;;
171218;0000;4;;;
171219;0000;8;;;
171220;0000;7;;;
171221;0000;2;;;
171222;0000;5;;;
171223;0000;3;;;
171224;0000;3;;;
171225;0000;1;;;
171226;0000;2;;;
171227;0000;1;;;
171228;0000;3;;;
171229;0000;2;;;
171230;0000;3;;;
171231;0000;4;;;
180101;0000;3;;;
180102;0000;3;;;
180103;0000;2;;;
180104;0000;1;;;
180105;0000;3;;;
180106;0000;1;;;
180107;0000;3;;;
180108;0000;3;;;
180109;0000;10;;;
180110;0000;9;;;
180111;0000;7;;;
180112;0000;7;;;
180113;0000;5;;;
180114;0000;6;;;
180115;0000;2;;;
180116;0000;7;;;
180117;0000;5;;;
180118;0000;7;;;
180119;0000;9;;;
180120;0000;7;;;
180121;0000;6;;;
180122;0000;8;;;
180123;0000;10;;;
180124;0000;13;;;
180125;0000;10;;;
180126;0000;10;;;
180127;0000;5;;;
180128;0000;6;;;
180129;0000;7;;;
180130;0000;6;;;
180131;0000;10;;;
180201;0000;31;;;
180202;0000;12;;;
180203;0000;12;;;
180204;0000;7;;;
180205;0000;4;;;
180206;0000;5;;;
180207;0000;5;;;
180208;0000;4;;;
180209;0000;4;;;
180210;0000;3;;;
180211;0000;6;;;
180212;0000;10;;;
180213;0000;16;;;
180214;0000;11;;;
180215;0000;12;;;
180216;0000;14;;;
180217;0000;7;;;
180218;0000;4;;;
180219;0000;4;;;
180220;0000;3;;;
180221;0000;5;;;
180222;0000;;;;
180223;0000;4;;;
180224;0000;4;;;
180225;0000;5;;;
180226;0000;8;;;
180227;0000;3;;;
180228;0000;5;;;
180301;0000;10;;;
180302;0000;9;;;
180303;0000;6;;;
180304;0000;4;;;
180305;0000;6;;;
180306;0000;20;;;
180307;0000;10;;;
180308;0000;7;;;
180309;0000;7;;;
180310;0000;2;;;
180311;0000;2;;;
180312;0000;3;;;
180313;0000;8;;;
180314;0000;7;;;
180315;0000;4;;;
180316;0000;5;;;
180317;0000;3;;;
180318;0000;2;;;
180319;0000;5;;;
180320;0000;12;;;
180321;0000;16;;;
180322;0000;4;;;
180323;0000;3;;;
180324;0000;2;;;
180325;0000;3;;;
180326;0000;7;;;
180327;0000;14;;;
180328;0000;13;;;
180329;0000;10;;;
180330;0000;11;;;
180331;0000;5;;;
180401;0000;9;;;
180402;0000;7;;;
180403;0000;19;;;
180404;0000;22;;;
180405;0000;6;;;
180406;0000;8;;;
180407;0000;8;;;
180408;0000;7;;;
180409;0000;6;;;
180410;0000;2;;;
180411;0000;3;;;
180412;0000;6;;;
180413;0000;13;;;
180414;0000;20;;;
180415;0000;26;;;
180416;0000;22;;;
180417;0000;7;;;
180418;0000;13;;;
180419;0000;27;;;
180420;0000;28;;;
180421;0000;24;;;
180422;0000;16;;;
180423;0000;11;;;
180424;0000;29;;;
180425;0000;46;;;
180426;0000;16;;;
180427;0000;15;;;
180428;0000;26;;;
180429;0000;25;;;
180430;0000;19;;;
180501;0000;18;;;
180502;0000;15;;;
180503;0000;13;;;
180504;0000;19;;;
180505;0000;25;;;
180506;0000;8;;;
180507;0000;26;;;
180508;0000;23;;;
180509;0000;25;;;
180510;0000;50;;;
180511;0000;47;;;
180512;0000;37;;;
180513;0000;8;;;
180514;0000;14;;;
180515;0000;14;;;
180516;0000;42;;;
180517;0000;47;;;
180518;0000;23;;;
180519;0000;30;;;
180520;0000;24;;;
180521;0000;12;;;
180522;0000;26;;;
180523;0000;48;;;
180524;0000;88;;;
180525;0000;90;;;
180526;0000;50;;;
180527;0000;33;;;
180528;0000;31;;;
180529;0000;14;;;
180530;0000;37;;;
180531;0000;20;;;
180601;0000;45;;;
180602;0000;91;;;
180603;0000;76;;;
180604;0000;87;;;
180605;0000;85;;;
180606;0000;25;;;
180607;0000;30;;;
180608;0000;38;;;
180609;0000;10;;;
180610;0000;1;;;
180611;0000;4;;;
180612;0000;35;;;
180613;0000;22;;;
180614;0000;71;;;
180615;0000;68;;;
180616;0000;43;;;
180617;0000;45;;;
180618;0000;25;;;
180619;0000;20;;;
180620;0000;37;;;
180621;0000;49;;;
180622;0000;24;;;
180623;0000;37;;;
180624;0000;42;;;
180625;0000;64;;;
180626;0000;64;;;
180627;0000;49;;;
180628;0000;25;;;
180629;0000;45;;;
180630;0000;23;;;
180701;0000;18;;;
180702;0000;31;;;
180703;0000;11;;;
180704;0000;4;;;
180705;0000;4;;;
180706;0000;4;;;
180707;0000;9;;;
180708;0000;9;;;
180709;0000;48;;;
180710;0000;32;;;
180711;0000;51;;;
180712;0000;76;;;
180713;0000;55;;;
180714;0000;34;;;
180715;0000;25;;;
180716;0000;33;;;
180717;0000;32;;;
180718;0000;42;;;
180719;0000;34;;;
180720;0000;106;;;
180721;0000;72;;;
180722;0000;23;;;
180723;0000;15;;;
180724;0000;40;;;
180725;0000;78;;;
180726;0000;72;;;
180727;0000;37;;;
180728;0000;106;;;
180729;0000;106;;;
180730;0000;50;;;
180731;0000;28;;;
180801;0000;41;;;
180802;0000;32;;;
180803;0000;37;;;
180804;0000;38;;;
180805;0000;45;;;
180806;0000;35;;;
180807;0000;21;;;
180808;0000;20;;;
180809;0000;45;;;
180810;0000;60;;;
180811;0000;74;;;
180812;0000;70;;;
180813;0000;15;;;
180814;0000;15;;;
180815;0000;27;;;
180816;0000;43;;;
180817;0000;41;;;
180818;0000;10;;;
180819;0000;9;;;
180820;0000;22;;;
180821;0000;36;;;
180822;0000;11;;;
180823;0000;4;;;
180824;0000;22;;;
180825;0000;8;;;
180826;0000;14;;;
180827;0000;20;;;
180828;0000;22;;;
180829;0000;37;;;
180830;0000;37;;;
180831;0000;37;;;
180901;0000;21;;;
180902;0000;25;;;
180903;0000;10;;;
180904;0000;15;;;
180905;0000;8;;;
180906;0000;5;;;
180907;0000;15;;;
180908;0000;16;;;
180909;0000;26;;;
180910;0000;22;;;
180911;0000;12;;;
180912;0000;10;;;
180913;0000;14;;;
180914;0000;17;;;
180915;0000;9;;;
180916;0000;9;;;
180917;0000;8;;;
180918;0000;2;;;
180919;0000;4;;;
180920;0000;17;;;
180921;0000;11;;;
180922;0000;9;;;
180923;0000;12;;;
180924;0000;6;;;
180925;0000;10;;;
180926;0000;15;;;
180927;0000;7;;;
180928;0000;3;;;
180929;0000;1;;;
180930;0000;2;;;
181001;0000;2;;;
181002;0000;6;;;
181003;0000;3;;;
181004;0000;6;;;
181005;0000;10;;;
181006;0000;21;;;
181007;0000;9;;;
181008;0000;2;;;
181009;0000;3;;;
181010;0000;8;;;
181011;0000;8;;;
181012;0000;11;;;
181013;0000;11;;;
181014;0000;7;;;
181015;0000;2;;;
181016;0000;2;;;
181017;0000;1;;;
181018;0000;4;;;
181019;0000;3;;;
181020;0000;1;;;
181021;0000;1;;;
181022;0000;6;;;
181023;0000;14;;;
181024;0000;3;;;
181025;0000;4;;;
181026;0000;3;;;
181027;0000;4;;;
181028;0000;2;;;
181029;0000;1;;;
181030;0000;3;;;
181031;0000;4;;;
181101;0000;3;;;
181102;0000;2;;;
181103;0000;4;;;
181104;0000;1;;;
181105;0000;2;;;
181106;0000;5;;;
181107;0000;10;;;
181108;0000;7;;;
181109;0000;5;;;
181110;0000;2;;;
181111;0000;2;;;
181112;0000;2;;;
181113;0000;3;;;
181114;0000;2;;;
181115;0000;2;;;
181116;0000;2;;;
181117;0000;1;;;
181118;0000;;;1;
181119;0000;3;;;
181120;0000;4;;;
181121;0000;1;;;
181122;0000;1;;;
181123;0000;4;;;
181124;0000;3;;;
181125;0000;3;;;
181126;0000;5;;;
181127;0000;4;;;
181128;0000;8;;;
181129;0000;8;;;
181130;0000;6;;;
181201;0000;7;;;
181202;0000;6;;;
181203;0000;5;;;
181204;0000;7;;;
181205;0000;13;;;
181206;0000;12;;;
181207;0000;;;4;
181208;0000;;;1;
181209;0000;;;1;
181210;0000;;;1;
181211;0000;2;;;
181212;0000;4;;;
181213;0000;4;;;
181214;0000;3;;;
181215;0000;4;;;
181216;0000;5;;;
181217;0000;6;;;
181218;0000;9;;;
181219;0000;10;;;
181220;0000;5;;;
181221;0000;9;;;
181222;0000;8;;;
181223;0000;8;;;
181224;0000;8;;;
181225;0000;6;;;
181226;0000;5;;;
181227;0000;3;;;
181228;0000;7;;;
181229;0000;3;;;
181230;0000;3;;;
181231;0000;5;;;
190101;0000;4;;;
190102;0000;7;;;
190103;0000;4;;;
190104;0000;7;;;
190105;0000;;;;
190106;0000;6;;;
190107;0000;4;;;
190108;0000;1;;;
190109;0000;2;;;
190110;0000;3;;;
190111;0000;5;;;
190112;0000;5;;;
190113;0000;3;;;
190114;0000;6;;;
190115;0000;11;;;
190116;0000;4;;;
190117;0000;5;;;
190118;0000;10;;;
190119;0000;9;;;
190120;0000;7;;;
190121;0000;5;;;
190122;0000;7;;;
190123;0000;7;;;
190124;0000;14;;;
190125;0000;16;;;
190126;0000;6;;;
190127;0000;5;;;
190128;0000;8;;;
190129;0000;12;;;
190130;0000;8;;;
190131;0000;7;;;
190201;0000;8;;;
190202;0000;11;;;
190203;0000;9;;;
190204;0000;9;;;
190205;0000;18;;;
190206;0000;28;;;
190207;0000;9;;;
190208;0000;13;;;
190209;0000;11;;;
190210;0000;6;;;
190211;0000;5;;;
190212;0000;9;;;
190213;0000;6;;;
