FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160817;0000;15,7906;;;
160818;0000;24,1741;;;
160819;0000;20,3044;;;
160820;0000;24,3281;;;
160821;0000;22,3969;;;
160822;0000;21,1662;;;
160823;0000;36,9147;;;
160824;0000;23,5208;;;
160825;0000;27,0687;;;
160826;0000;33,3452;;;
160827;0000;41,8338;;;
160828;0000;172,191;;;
160829;0000;49,1885;;;
160830;0000;18,2577;;;
160831;0000;26,5758;;;
160901;0000;21,065;;;
160902;0000;42,8228;;;
160903;0000;38,8032;;;
160904;0000;19,2608;;;
160905;0000;120,31;;;
160906;0000;55,7516;;;
160907;0000;42,0186;;;
160908;0000;25,1658;;;
160909;0000;18,7676;;;
160910;0000;20,781;;;
160911;0000;11,6543;;;
160912;0000;8,15359;;;
160913;0000;13,2452;;;
160914;0000;25,9707;;;
160915;0000;31,3308;;;
160916;0000;24,26;;;
160917;0000;14,0238;;;
160918;0000;14,0924;;;
160919;0000;13,3023;;;
160920;0000;10,3215;;;
160921;0000;14,6042;;;
160922;0000;18,0029;;;
160923;0000;23,813;;;
160924;0000;27,3975;;;
160925;0000;19,3371;;;
160926;0000;23,085;;;
160927;0000;14,7569;;;
160928;0000;15,2199;;;
160929;0000;10,611;;;
160930;0000;7,10538;;;
161001;0000;21,5917;;;
161002;0000;30,1825;;;
161003;0000;24,8525;;;
161004;0000;11,4262;;;
161005;0000;6,66063;;;
161006;0000;7,71679;;;
161007;0000;13,3688;;;
161008;0000;12,5118;;;
161009;0000;8,05453;;;
161010;0000;6,09625;;;
161011;0000;11,3874;;;
161012;0000;5,89075;;;
161013;0000;15,6942;;;
161014;0000;19,7787;;;
161015;0000;10,102;;;
161016;0000;10,2632;;;
161017;0000;18,7745;;;
161018;0000;33,6453;;;
161019;0000;;;25,9141;
161020;0000;9,17216;;;
161021;0000;10,2022;;;
161022;0000;14,5918;;;
161023;0000;12,4068;;;
161024;0000;8,43663;;;
161025;0000;7,32337;;;
161026;0000;3,89463;;;
161027;0000;4,96646;;;
161028;0000;7,37767;;;
161029;0000;4,66938;;;
161030;0000;2,79083;;;
161031;0000;8,97746;;;
161101;0000;9,69691;;;
161102;0000;5,24883;;;
161103;0000;3,63609;;;
161104;0000;3,75038;;;
161105;0000;2,71896;;;
161106;0000;2,06854;;;
161107;0000;4,31633;;;
161108;0000;5,88417;;;
161109;0000;3,93638;;;
161110;0000;3,42717;;;
161111;0000;3,9925;;;
161112;0000;5,06558;;;
161113;0000;3,75292;;;
161114;0000;3,79905;;;
161115;0000;1,62892;;;
161116;0000;2,06942;;;
161117;0000;2,98971;;;
161118;0000;4,41991;;;
161119;0000;3,42992;;;
161120;0000;3,52525;;;
161121;0000;7,00208;;;
161122;0000;8,97679;;;
161123;0000;10,0985;;;
161124;0000;10,457;;;
161125;0000;9,54138;;;
161126;0000;3,26508;;;
161127;0000;1,44233;;;
161128;0000;2,24046;;;
161129;0000;5,1635;;;
161130;0000;11,2742;;;
161201;0000;6,449;;;
161202;0000;4,58271;;;
161203;0000;4,02038;;;
161204;0000;4,12117;;;
161205;0000;2,63604;;;
161206;0000;1,78288;;;
161207;0000;2,25179;;;
161208;0000;4,31683;;;
161209;0000;8,45128;;;
161210;0000;5,71496;;;
161211;0000;2,53346;;;
161212;0000;2,66392;;;
161213;0000;2,3655;;;
161214;0000;4,09758;;;
161215;0000;6,68404;;;
161216;0000;13,9867;;;
161217;0000;8,69475;;;
161218;0000;2,55229;;;
161219;0000;3,17025;;;
161220;0000;4,78167;;;
161221;0000;1,92533;;;
161222;0000;2,56238;;;
161223;0000;2,1805;;;
161224;0000;2,95617;;;
161225;0000;3,23783;;;
161226;0000;3,5165;;;
161227;0000;2,51479;;;
161228;0000;5,90054;;;
161229;0000;10,3482;;;
161230;0000;;;85,0809;
161231;0000;;;0,945792;
170101;0000;;;1,11525;
170102;0000;;;43,5018;
170103;0000;5,50429;;;
170104;0000;3,65562;;;
170105;0000;4,1325;;;
170106;0000;6,66087;;;
170107;0000;4,92513;;;
170108;0000;3,64038;;;
170109;0000;2,88775;;;
170110;0000;3,85096;;;
170111;0000;3,9095;;;
170112;0000;6,18456;;;
170113;0000;5,91346;;;
170114;0000;4,27708;;;
170115;0000;3,47104;;;
170116;0000;4,38918;;;
170117;0000;3,719;;;
170118;0000;8,28537;;;
170119;0000;4,46017;;;
170120;0000;6,54887;;;
170121;0000;4,9815;;;
170122;0000;17,674;;;
170123;0000;10,7322;;;
170124;0000;5,23654;;;
170125;0000;8,18529;;;
170126;0000;6,25046;;;
170127;0000;183,686;;;
170128;0000;6,60517;;;
170129;0000;5,17335;;;
170130;0000;5,23033;;;
170131;0000;5,4015;;;
170201;0000;8,73325;;;
170202;0000;7,47261;;;
170203;0000;12,1466;;;
170204;0000;7,46243;;;
170205;0000;3,73754;;;
170206;0000;5,44375;;;
170207;0000;6,33304;;;
170208;0000;5,89579;;;
170209;0000;3,80608;;;
170210;0000;10,5198;;;
170211;0000;4,82421;;;
170212;0000;4,837;;;
170213;0000;8,68658;;;
170214;0000;14,1894;;;
170215;0000;16,589;;;
170216;0000;7,95746;;;
170217;0000;5,53088;;;
170218;0000;5,60079;;;
170219;0000;4,55621;;;
170220;0000;4,54167;;;
170221;0000;6,41667;;;
170222;0000;3,27913;;;
170223;0000;5,0895;;;
170224;0000;6,26067;;;
170225;0000;9,94312;;;
170226;0000;8,66071;;;
170227;0000;12,6806;;;
170228;0000;7,66043;;;
170301;0000;7,44897;;;
170302;0000;6,40496;;;
170303;0000;4,48633;;;
170304;0000;3,67529;;;
170305;0000;2,86713;;;
170306;0000;7,11871;;;
170307;0000;11,541;;;
170308;0000;4,81769;;;
170309;0000;8,00662;;;
170310;0000;8,29642;;;
170311;0000;5,78521;;;
170312;0000;3,60933;;;
170313;0000;9,05525;;;
170314;0000;9,59317;;;
170315;0000;14,0786;;;
170316;0000;18,5652;;;
170317;0000;53,1013;;;
170318;0000;25,2783;;;
170319;0000;6,58804;;;
170320;0000;5,15239;;;
170321;0000;18,8442;;;
170322;0000;15,2629;;;
170323;0000;18,9608;;;
170324;0000;14,7321;;;
170325;0000;13,4597;;;
170326;0000;9,48267;;;
170327;0000;17,6649;;;
170328;0000;13,2902;;;
170329;0000;13,0086;;;
170330;0000;13,7418;;;
170331;0000;14,504;;;
170401;0000;28,2746;;;
170402;0000;25,5089;;;
170403;0000;15,3226;;;
170404;0000;17,8624;;;
170405;0000;20,4875;;;
170406;0000;14,5764;;;
170407;0000;9,79317;;;
170408;0000;13,2479;;;
170409;0000;7,97217;;;
170410;0000;11,096;;;
170411;0000;10,1233;;;
170412;0000;26,4126;;;
170413;0000;36,9667;;;
170414;0000;28,6679;;;
170415;0000;14,2214;;;
170416;0000;12,5287;;;
170417;0000;18,3126;;;
170418;0000;26,5533;;;
170419;0000;11,9094;;;
170420;0000;10,1886;;;
170421;0000;20,9388;;;
170422;0000;17,637;;;
170423;0000;27,1206;;;
170424;0000;70,2971;;;
170425;0000;38,9406;;;
170426;0000;34,996;;;
170427;0000;43,405;;;
170428;0000;61,8821;;;
170429;0000;13,1036;;;
170430;0000;33,6884;;;
170501;0000;31;;;
170502;0000;50;;;
170503;0000;31;;;
170504;0000;65;;;
170505;0000;40;;;
170506;0000;15;;;
170507;0000;37;;;
170508;0000;27;;;
170509;0000;41;;;
170510;0000;79;;;
170511;0000;16;;;
170512;0000;35;;;
170513;0000;24;;;
170514;0000;71;;;
170515;0000;75;;;
170516;0000;52;;;
170517;0000;15;;;
170518;0000;122;;;
170519;0000;80;;;
170520;0000;73;;;
170521;0000;25;;;
170522;0000;60;;;
170523;0000;54;;;
170524;0000;55;;;
170525;0000;176;;;
170526;0000;47;;;
170527;0000;211;;;
170528;0000;159;;;
170529;0000;105;;;
170530;0000;59;;;
170531;0000;76;;;
170601;0000;50;;;
170602;0000;44;;;
170603;0000;22;;;
170604;0000;45;;;
170605;0000;71;;;
170606;0000;79;;;
170607;0000;65;;;
170608;0000;50;;;
170609;0000;114;;;
170610;0000;59;;;
170611;0000;26;;;
170612;0000;61;;;
170613;0000;117;;;
170614;0000;47;;;
170615;0000;13;;;
170616;0000;11;;;
170617;0000;100;;;
170618;0000;67;;;
170619;0000;104;;;
170620;0000;164;;;
170621;0000;28;;;
170622;0000;17;;;
170623;0000;33;;;
170624;0000;41;;;
170625;0000;8;;;
170626;0000;65;;;
170627;0000;114;;;
170628;0000;43;;;
170629;0000;24;;;
170630;0000;35;;;
170701;0000;124;;;
170702;0000;79;;;
170703;0000;27;;;
170704;0000;22;;;
170705;0000;;;;
170706;0000;51;;;
170707;0000;109;;;
170708;0000;79;;;
170709;0000;30;;;
170710;0000;31;;;
170711;0000;76;;;
170712;0000;86;;;
170713;0000;12;;;
170714;0000;12;;;
170715;0000;49;;;
170716;0000;44;;;
170717;0000;26;;;
170718;0000;32;;;
170719;0000;46;;;
170720;0000;111;;;
170721;0000;64;;;
170722;0000;22;;;
170723;0000;71;;;
170724;0000;120;;;
170725;0000;91;;;
170726;0000;138;;;
170727;0000;61;;;
170728;0000;85;;;
170729;0000;41;;;
170730;0000;34;;;
170731;0000;29;;;
170801;0000;90;;;
170802;0000;79;;;
170803;0000;40;;;
170804;0000;59;;;
170805;0000;20;;;
170806;0000;40;;;
170807;0000;37;;;
170808;0000;17;;;
170809;0000;14;;;
170810;0000;13;;;
170811;0000;43;;;
170812;0000;25;;;
170813;0000;12;;;
170814;0000;16;;;
170815;0000;34;;;
170816;0000;137;;;
170817;0000;56;;;
170818;0000;13;;;
170819;0000;36;;;
170820;0000;46;;;
170821;0000;73;;;
170822;0000;18;;;
170823;0000;8;;;
170824;0000;14;;;
170825;0000;47;;;
170826;0000;27;;;
170827;0000;37;;;
170828;0000;36;;;
170829;0000;65;;;
170830;0000;49;;;
170831;0000;30;;;
170901;0000;18;;;
170902;0000;69;;;
170903;0000;34;;;
170904;0000;47;;;
170905;0000;83;;;
170906;0000;31;;;
170907;0000;24;;;
170908;0000;20;;;
170909;0000;31;;;
170910;0000;21;;;
170911;0000;43;;;
170912;0000;27;;;
170913;0000;25;;;
170914;0000;20;;;
170915;0000;21;;;
170916;0000;23;;;
170917;0000;24;;;
170918;0000;24;;;
170919;0000;15;;;
170920;0000;24;;;
170921;0000;16;;;
170922;0000;18;;;
170923;0000;23;;;
170924;0000;41;;;
170925;0000;25;;;
170926;0000;23;;;
170927;0000;52;;;
170928;0000;45;;;
170929;0000;15;;;
170930;0000;12;;;
171001;0000;19;;;
171002;0000;16;;;
171003;0000;9;;;
171004;0000;11;;;
171005;0000;10;;;
171006;0000;20;;;
171007;0000;29;;;
171008;0000;13;;;
171009;0000;25;;;
171010;0000;14;;;
171011;0000;15;;;
171012;0000;16;;;
171013;0000;14;;;
171014;0000;21;;;
171015;0000;11;;;
171016;0000;13;;;
171017;0000;9;;;
171018;0000;7;;;
171019;0000;8;;;
171020;0000;6;;;
171021;0000;7;;;
171022;0000;6;;;
171023;0000;7;;;
171024;0000;7;;;
171025;0000;7;;;
171026;0000;6;;;
171027;0000;5;;;
171028;0000;7;;;
171029;0000;14;;;
171030;0000;10;;;
171031;0000;11;;;
171101;0000;8;;;
171102;0000;9;;;
171103;0000;10;;;
171104;0000;13;;;
171105;0000;42;;;
171106;0000;10;;;
171107;0000;9;;;
171108;0000;6;;;
171109;0000;8;;;
171110;0000;7;;;
171111;0000;7;;;
171112;0000;5;;;
171113;0000;6;;;
171114;0000;6;;;
171115;0000;6;;;
171116;0000;6;;;
171117;0000;6;;;
171118;0000;6;;;
171119;0000;4;;;
171120;0000;6;;;
171121;0000;8;;;
171122;0000;8;;;
171123;0000;8;;;
171124;0000;9;;;
171125;0000;9;;;
171126;0000;6;;;
171127;0000;10;;;
171128;0000;14;;;
171129;0000;14;;;
171130;0000;8;;;
171201;0000;10;;;
171202;0000;15;;;
171203;0000;18;;;
171204;0000;11;;;
171205;0000;;;9;
171206;0000;;;3;
171207;0000;;;3;
171208;0000;;;4;
171209;0000;4;;;
171210;0000;5;;;
171211;0000;9;;;
171212;0000;4;;;
171213;0000;4;;;
171214;0000;4;;;
171215;0000;4;;;
171216;0000;6;;;
171217;0000;15;;;
171218;0000;6;;;
171219;0000;7;;;
171220;0000;6;;;
171221;0000;8;;;
171222;0000;4;;;
171223;0000;4;;;
171224;0000;5;;;
171225;0000;2;;;
171226;0000;4;;;
171227;0000;5;;;
171228;0000;6;;;
171229;0000;5;;;
171230;0000;4;;;
171231;0000;7;;;
180101;0000;3;;;
180102;0000;3;;;
180103;0000;5;;;
180104;0000;5;;;
180105;0000;6;;;
180106;0000;5;;;
180107;0000;3;;;
180108;0000;9;;;
180109;0000;7;;;
180110;0000;6;;;
180111;0000;7;;;
180112;0000;5;;;
180113;0000;5;;;
180114;0000;7;;;
180115;0000;9;;;
180116;0000;8;;;
180117;0000;6;;;
180118;0000;10;;;
180119;0000;8;;;
180120;0000;12;;;
180121;0000;12;;;
180122;0000;12;;;
180123;0000;10;;;
180124;0000;10;;;
180125;0000;8;;;
180126;0000;9;;;
180127;0000;9;;;
180128;0000;5;;;
180129;0000;8;;;
180130;0000;5;;;
180131;0000;14;;;
180201;0000;20;;;
180202;0000;15;;;
180203;0000;13;;;
180204;0000;11;;;
180205;0000;8;;;
180206;0000;9;;;
180207;0000;6;;;
180208;0000;4;;;
180209;0000;5;;;
180210;0000;7;;;
180211;0000;4;;;
180212;0000;8;;;
180213;0000;10;;;
180214;0000;16;;;
180215;0000;52;;;
180216;0000;24;;;
180217;0000;10;;;
180218;0000;7;;;
180219;0000;7;;;
180220;0000;10;;;
180221;0000;8;;;
180222;0000;8;;;
180223;0000;6;;;
180224;0000;10;;;
180225;0000;6;;;
180226;0000;5;;;
180227;0000;8;;;
180228;0000;8;;;
180301;0000;6;;;
180302;0000;11;;;
180303;0000;9;;;
180304;0000;7;;;
180305;0000;5;;;
180306;0000;31;;;
180307;0000;44;;;
180308;0000;20;;;
180309;0000;9;;;
180310;0000;4;;;
180311;0000;5;;;
180312;0000;8;;;
180313;0000;7;;;
180314;0000;12;;;
180315;0000;8;;;
180316;0000;6;;;
180317;0000;7;;;
180318;0000;8;;;
180319;0000;7;;;
180320;0000;22;;;
180321;0000;46;;;
180322;0000;8;;;
180323;0000;8;;;
180324;0000;8;;;
180325;0000;8;;;
180326;0000;7;;;
180327;0000;13;;;
180328;0000;13;;;
180329;0000;11;;;
180330;0000;7;;;
180331;0000;6;;;
180401;0000;8;;;
180402;0000;20;;;
180403;0000;40;;;
180404;0000;36;;;
180405;0000;9;;;
180406;0000;59;;;
180407;0000;50;;;
180408;0000;28;;;
180409;0000;14;;;
180410;0000;6;;;
180411;0000;16;;;
180412;0000;13;;;
180413;0000;44;;;
180414;0000;78;;;
180415;0000;34;;;
180416;0000;36;;;
180417;0000;12;;;
180418;0000;17;;;
180419;0000;26;;;
180420;0000;71;;;
180421;0000;45;;;
180422;0000;23;;;
180423;0000;24;;;
180424;0000;75;;;
180425;0000;110;;;
180426;0000;32;;;
180427;0000;20;;;
180428;0000;33;;;
180429;0000;169;;;
180430;0000;76;;;
180501;0000;69;;;
180502;0000;25;;;
180503;0000;26;;;
180504;0000;37;;;
180505;0000;128;;;
180506;0000;56;;;
180507;0000;80;;;
180508;0000;37;;;
180509;0000;50;;;
180510;0000;56;;;
180511;0000;57;;;
180512;0000;44;;;
180513;0000;13;;;
180514;0000;49;;;
180515;0000;62;;;
180516;0000;52;;;
180517;0000;41;;;
180518;0000;38;;;
180519;0000;75;;;
180520;0000;69;;;
180521;0000;24;;;
180522;0000;31;;;
180523;0000;218;;;
180524;0000;275;;;
180525;0000;89;;;
180526;0000;32;;;
180527;0000;25;;;
180528;0000;21;;;
180529;0000;34;;;
180530;0000;52;;;
180531;0000;27;;;
180601;0000;;;;
180602;0000;187;;;
180603;0000;166;;;
180604;0000;185;;;
180605;0000;63;;;
180606;0000;40;;;
180607;0000;62;;;
180608;0000;42;;;
180609;0000;21;;;
180610;0000;29;;;
180611;0000;42;;;
180612;0000;60;;;
180613;0000;36;;;
180614;0000;142;;;
180615;0000;170;;;
180616;0000;124;;;
180617;0000;30;;;
180618;0000;86;;;
180619;0000;69;;;
180620;0000;112;;;
180621;0000;92;;;
180622;0000;38;;;
180623;0000;35;;;
180624;0000;63;;;
180625;0000;46;;;
180626;0000;14;;;
180627;0000;62;;;
180628;0000;47;;;
180629;0000;46;;;
180630;0000;57;;;
180701;0000;46;;;
180702;0000;38;;;
180703;0000;36;;;
180704;0000;;7;;
180705;0000;10;;;
180706;0000;17;;;
180707;0000;45;;;
180708;0000;32;;;
180709;0000;165;;;
180710;0000;112;;;
180711;0000;118;;;
180712;0000;48;;;
180713;0000;19;;;
180714;0000;38;;;
180715;0000;60;;;
180716;0000;43;;;
180717;0000;43;;;
180718;0000;152;;;
180719;0000;215;;;
180720;0000;174;;;
180721;0000;116;;;
180722;0000;70;;;
180723;0000;29;;;
180724;0000;159;;;
180725;0000;242;;;
180726;0000;264;;;
180727;0000;155;;;
180728;0000;189;;;
180729;0000;192;;;
180730;0000;86;;;
180731;0000;31;;;
180801;0000;78;;;
180802;0000;70;;;
180803;0000;127;;;
180804;0000;67;;;
180805;0000;17;;;
180806;0000;14;;;
180807;0000;74;;;
180808;0000;46;;;
180809;0000;181;;;
180810;0000;202;;;
180811;0000;63;;;
180812;0000;88;;;
180813;0000;19;;;
180814;0000;24;;;
180815;0000;98;;;
180816;0000;169;;;
180817;0000;34;;;
180818;0000;21;;;
180819;0000;30;;;
180820;0000;106;;;
180821;0000;100;;;
180822;0000;23;;;
180823;0000;25;;;
180824;0000;39;;;
180825;0000;23;;;
180826;0000;17;;;
180827;0000;66;;;
180828;0000;32;;;
180829;0000;44;;;
180830;0000;23;;;
180831;0000;67;;;
180901;0000;51;;;
180902;0000;35;;;
180903;0000;17;;;
180904;0000;43;;;
180905;0000;28;;;
180906;0000;32;;;
180907;0000;21;;;
180908;0000;21;;;
180909;0000;55;;;
180910;0000;30;;;
180911;0000;18;;;
180912;0000;20;;;
180913;0000;15;;;
180914;0000;17;;;
180915;0000;18;;;
180916;0000;14;;;
180917;0000;10;;;
180918;0000;10;;;
180919;0000;14;;;
180920;0000;10;;;
180921;0000;8;;;
180922;0000;9;;;
180923;0000;15;;;
180924;0000;10;;;
180925;0000;18;;;
180926;0000;29;;;
180927;0000;15;;;
180928;0000;8;;;
180929;0000;10;;;
180930;0000;23;;;
181001;0000;24;;;
181002;0000;16;;;
181003;0000;8;;;
181004;0000;17;;;
181005;0000;35;;;
181006;0000;36;;;
181007;0000;12;;;
181008;0000;15;;;
181009;0000;15;;;
181010;0000;9;;;
181011;0000;12;;;
181012;0000;24;;;
181013;0000;25;;;
181014;0000;8;;;
181015;0000;12;;;
181016;0000;8;;;
181017;0000;13;;;
181018;0000;17;;;
181019;0000;10;;;
181020;0000;7;;;
181021;0000;8;;;
181022;0000;10;;;
181023;0000;16;;;
181024;0000;13;;;
181025;0000;7;;;
181026;0000;8;;;
181027;0000;7;;;
181028;0000;9;;;
181029;0000;6;;;
181030;0000;9;;;
181031;0000;6;;;
181101;0000;11;;;
181102;0000;10;;;
181103;0000;10;;;
181104;0000;10;;;
181105;0000;8;;;
181106;0000;8;;;
181107;0000;9;;;
181108;0000;7;;;
181109;0000;8;;;
181110;0000;7;;;
181111;0000;11;;;
181112;0000;14;;;
181113;0000;8;;;
181114;0000;6;;;
181115;0000;8;;;
181116;0000;10;;;
181117;0000;5;;;
181118;0000;5;;;
181119;0000;6;;;
181120;0000;6;;;
181121;0000;6;;;
181122;0000;5;;;
181123;0000;6;;;
181124;0000;6;;;
181125;0000;5;;;
181126;0000;6;;;
181127;0000;5;;;
181128;0000;8;;;
181129;0000;;;;
181130;0000;;;14;
181201;0000;;;2;
181202;0000;;;2;
181203;0000;6;;;
181204;0000;14;;;
181205;0000;10;;;
181206;0000;11;;;
181207;0000;17;;;
181208;0000;7;;;
181209;0000;7;;;
181210;0000;7;;;
181211;0000;5;;;
181212;0000;4;;;
181213;0000;5;;;
181214;0000;5;;;
181215;0000;4;;;
181216;0000;4;;;
181217;0000;6;;;
181218;0000;7;;;
181219;0000;6;;;
181220;0000;4;;;
181221;0000;6;;;
181222;0000;6;;;
181223;0000;7;;;
181224;0000;5;;;
181225;0000;5;;;
181226;0000;5;;;
181227;0000;9;;;
181228;0000;5;;;
181229;0000;9;;;
181230;0000;6;;;
181231;0000;7;;;
190101;0000;5;;;
190102;0000;4;;;
190103;0000;5;;;
190104;0000;4;;;
190105;0000;7;;;
190106;0000;5;;;
190107;0000;4;;;
190108;0000;4;;;
190109;0000;4;;;
190110;0000;4;;;
190111;0000;7;;;
190112;0000;6;;;
190113;0000;4;;;
190114;0000;7;;;
190115;0000;7;;;
190116;0000;9;;;
190117;0000;9;;;
190118;0000;12;;;
190119;0000;18;;;
190120;0000;10;;;
190121;0000;8;;;
190122;0000;10;;;
190123;0000;9;;;
190124;0000;12;;;
190125;0000;8;;;
190126;0000;8;;;
190127;0000;12;;;
190128;0000;9;;;
190129;0000;11;;;
190130;0000;9;;;
190131;0000;9;;;
190201;0000;10;;;
190202;0000;14;;;
190203;0000;15;;;
190204;0000;15;;;
190205;0000;39;;;
190206;0000;32;;;
190207;0000;13;;;
190208;0000;19;;;
190209;0000;10;;;
190210;0000;6;;;
190211;0000;5;;;
190212;0000;11;;;
