FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160815;0000;31,7688;;;
160816;0000;23,614;;;
160817;0000;36,6912;;;
160818;0000;21,4654;;;
160819;0000;36,4337;;;
160820;0000;32,9979;;;
160821;0000;17,6412;;;
160822;0000;48,3383;;;
160823;0000;;92,5624;;
160824;0000;52,5084;;;
160825;0000;38,8547;;;
160826;0000;17,7889;;;
160827;0000;42,4409;;;
160828;0000;49,7546;;;
160829;0000;56,88;;;
160830;0000;29,4937;;;
160831;0000;16,1158;;;
160901;0000;37,3071;;;
160902;0000;85,28;;;
160903;0000;22,6575;;;
160904;0000;21,9515;;;
160905;0000;44,0944;;;
160906;0000;63,42;;;
160907;0000;62,4658;;;
160908;0000;49,9242;;;
160909;0000;17,6353;;;
160910;0000;23,3729;;;
160911;0000;18,8549;;;
160912;0000;17,2123;;;
160913;0000;9,14655;;;
160914;0000;23,5083;;;
160915;0000;28,4158;;;
160916;0000;30,5279;;;
160917;0000;18,3732;;;
160918;0000;24,3446;;;
160919;0000;31,1629;;;
160920;0000;15,6354;;;
160921;0000;16,0375;;;
160922;0000;18,9948;;;
160923;0000;26,2793;;;
160924;0000;18;;;
160925;0000;35,9704;;;
160926;0000;31,5129;;;
160927;0000;24,3714;;;
160928;0000;16,7589;;;
160929;0000;14,3695;;;
160930;0000;6,96383;;;
161001;0000;15,3094;;;
161002;0000;11,9934;;;
161003;0000;10,7323;;;
161004;0000;6,74184;;;
161005;0000;9,40938;;;
161006;0000;10,0108;;;
161007;0000;12,614;;;
161008;0000;9,7188;;;
161009;0000;9,36317;;;
161010;0000;12,3492;;;
161011;0000;12,7425;;;
161012;0000;15,3979;;;
161013;0000;11,9309;;;
161014;0000;17,5243;;;
161015;0000;7,40896;;;
161016;0000;6,33021;;;
161017;0000;8,61142;;;
161018;0000;8,67117;;;
161019;0000;9,19742;;;
161020;0000;10,1394;;;
161021;0000;10,7376;;;
161022;0000;16,0765;;;
161023;0000;9,07925;;;
161024;0000;6,91908;;;
161025;0000;12,2644;;;
161026;0000;;;7,17924;
161027;0000;;;1,30358;
161028;0000;;;1,74587;
161029;0000;;;3,94278;
161030;0000;5,3105;;;
161031;0000;4,60375;;;
161101;0000;2,60012;;;
161102;0000;3,81231;;;
161103;0000;4,44675;;;
161104;0000;5,49346;;;
161105;0000;6,10283;;;
161106;0000;4,66917;;;
161107;0000;7,26571;;;
161108;0000;6,64516;;;
161109;0000;6,07675;;;
161110;0000;5,69871;;;
161111;0000;8,07675;;;
161112;0000;7,5405;;;
161113;0000;6,23375;;;
161114;0000;4,31963;;;
161115;0000;4,41917;;;
161116;0000;5,54996;;;
161117;0000;6,85604;;;
161118;0000;9,4425;;;
161119;0000;12,4884;;;
161120;0000;10,333;;;
161121;0000;10,6199;;;
161122;0000;8,20512;;;
161123;0000;7,73133;;;
161124;0000;8,358;;;
161125;0000;7,88733;;;
161126;0000;3,54454;;;
161127;0000;4,42475;;;
161128;0000;6,72192;;;
161129;0000;8,4968;;;
161130;0000;13,03;;;
161201;0000;16,0105;;;
161202;0000;7,58292;;;
161203;0000;10,785;;;
161204;0000;5,53387;;;
161205;0000;2,06913;;;
161206;0000;5,39413;;;
161207;0000;5,28996;;;
161208;0000;5,15629;;;
161209;0000;6,61954;;;
161210;0000;5,403;;;
161211;0000;3,0045;;;
161212;0000;4,47858;;;
161213;0000;4,28917;;;
161214;0000;11,2724;;;
161215;0000;60,0017;;;
161216;0000;61,5104;;;
161217;0000;12,4039;;;
161218;0000;5,32162;;;
161219;0000;5,19375;;;
161220;0000;5,52629;;;
161221;0000;3,35583;;;
161222;0000;4,04938;;;
161223;0000;3,31254;;;
161224;0000;4,06138;;;
161225;0000;3,4325;;;
161226;0000;3,39862;;;
161227;0000;6,18388;;;
161228;0000;9,30058;;;
161229;0000;9,82283;;;
161230;0000;7,36192;;;
161231;0000;4,32642;;;
170101;0000;4,62729;;;
170102;0000;3,70596;;;
170103;0000;3,15488;;;
170104;0000;3,208;;;
170105;0000;3,8845;;;
170106;0000;5,05742;;;
170107;0000;3,93129;;;
170108;0000;;;;
170109;0000;2,36559;;;
170110;0000;3,34133;;;
170111;0000;4,19871;;;
170112;0000;4,40038;;;
170113;0000;4,50946;;;
170114;0000;3,86196;;;
170115;0000;4,91596;;;
170116;0000;4,78425;;;
170117;0000;3,9945;;;
170118;0000;7,71717;;;
170119;0000;7,31886;;;
170120;0000;6,16683;;;
170121;0000;8,37779;;;
170122;0000;22,3858;;;
170123;0000;25,8312;;;
170124;0000;4,39108;;;
170125;0000;4,81654;;;
170126;0000;81,0099;;;
170127;0000;198,365;;;
170128;0000;130,25;;;
170129;0000;72,2863;;;
170130;0000;20,1163;;;
170131;0000;11,4675;;;
170201;0000;21,738;;;
170202;0000;14,8994;;;
170203;0000;11,308;;;
170204;0000;9,39462;;;
170205;0000;5,83896;;;
170206;0000;6,364;;;
170207;0000;8,27116;;;
170208;0000;8,70599;;;
170209;0000;6,807;;;
170210;0000;9,32321;;;
170211;0000;9,94109;;;
170212;0000;5,93879;;;
170213;0000;9,96326;;;
170214;0000;12,9187;;;
170215;0000;12,565;;;
170216;0000;8,15948;;;
170217;0000;4,57941;;;
170218;0000;4,52975;;;
170219;0000;4,20521;;;
170220;0000;5,81846;;;
170221;0000;5,00459;;;
170222;0000;6,9418;;;
170223;0000;13,6556;;;
170224;0000;9,28999;;;
170225;0000;11,4408;;;
170226;0000;8,47975;;;
170227;0000;8,02225;;;
170228;0000;6,15778;;;
170301;0000;5,84729;;;
170302;0000;3,76337;;;
170303;0000;3,90196;;;
170304;0000;4,34509;;;
170305;0000;4,48746;;;
170306;0000;6,75562;;;
170307;0000;11,1195;;;
170308;0000;11,5234;;;
170309;0000;6,78235;;;
170310;0000;4,47617;;;
170311;0000;4,80879;;;
170312;0000;3,40608;;;
170313;0000;6,2645;;;
170314;0000;10,1915;;;
170315;0000;14,3605;;;
170316;0000;39,6648;;;
170317;0000;18,3742;;;
170318;0000;20,3671;;;
170319;0000;28,7825;;;
170320;0000;9,72563;;;
170321;0000;13,7895;;;
170322;0000;21,8129;;;
170323;0000;21,5275;;;
170324;0000;11,3698;;;
170325;0000;9,41258;;;
170326;0000;8,771;;;
170327;0000;11,3508;;;
170328;0000;12,768;;;
170329;0000;8,8205;;;
170330;0000;11,1411;;;
170331;0000;12,4405;;;
170401;0000;13,5681;;;
170402;0000;9,14941;;;
170403;0000;8,74947;;;
170404;0000;14,9406;;;
170405;0000;23,862;;;
170406;0000;15,1146;;;
170407;0000;7,98596;;;
170408;0000;8,32317;;;
170409;0000;19,478;;;
170410;0000;22,8814;;;
170411;0000;19,6795;;;
170412;0000;20,5029;;;
170413;0000;22,5742;;;
170414;0000;25,3446;;;
170415;0000;26,9371;;;
170416;0000;25,8563;;;
170417;0000;26,066;;;
170418;0000;30,9962;;;
170419;0000;23,76;;;
170420;0000;13,7816;;;
170421;0000;10,5614;;;
170422;0000;16,967;;;
170423;0000;40,155;;;
170424;0000;48,3533;;;
170425;0000;21,8001;;;
170426;0000;28,7321;;;
170427;0000;32,8704;;;
170428;0000;37,3917;;;
170429;0000;54,9842;;;
170430;0000;70,3904;;;
170501;0000;34;;;
170502;0000;24;;;
170503;0000;61;;;
170504;0000;94;;;
170505;0000;35;;;
170506;0000;20;;;
170507;0000;11;;;
170508;0000;23;;;
170509;0000;53;;;
170510;0000;58;;;
170511;0000;15;;;
170512;0000;29;;;
170513;0000;20;;;
170514;0000;19;;;
170515;0000;48;;;
170516;0000;47;;;
170517;0000;28;;;
170518;0000;33;;;
170519;0000;60;;;
170520;0000;111;;;
170521;0000;58;;;
170522;0000;42;;;
170523;0000;48;;;
170524;0000;41;;;
170525;0000;79;;;
170526;0000;141;;;
170527;0000;141;;;
170528;0000;155;;;
170529;0000;70;;;
170530;0000;53;;;
170531;0000;51;;;
170601;0000;72;;;
170602;0000;46;;;
170603;0000;50;;;
170604;0000;26;;;
170605;0000;69;;;
170606;0000;154;;;
170607;0000;79;;;
170608;0000;70;;;
170609;0000;57;;;
170610;0000;25;;;
170611;0000;67;;;
170612;0000;64;;;
170613;0000;89;;;
170614;0000;77;;;
170615;0000;34;;;
170616;0000;4;;;
170617;0000;;;18;
170618;0000;24;;;
170619;0000;45;;;
170620;0000;86;;;
170621;0000;25;;;
170622;0000;10;;;
170623;0000;34;;;
170624;0000;43;;;
170625;0000;17;;;
170626;0000;37;;;
170627;0000;39;;;
170628;0000;24;;;
170629;0000;62;;;
170630;0000;36;;;
170701;0000;52;;;
170702;0000;49;;;
170703;0000;29;;;
170704;0000;27;;;
170705;0000;79;;;
170706;0000;103;;;
170707;0000;37;;;
170708;0000;75;;;
170709;0000;27;;;
170710;0000;96;;;
170711;0000;122;;;
170712;0000;40;;;
170713;0000;33;;;
170714;0000;25;;;
170715;0000;24;;;
170716;0000;28;;;
170717;0000;97;;;
170718;0000;171;;;
170719;0000;151;;;
170720;0000;112;;;
170721;0000;106;;;
170722;0000;19;;;
170723;0000;56;;;
170724;0000;45;;;
170725;0000;81;;;
170726;0000;102;;;
170727;0000;83;;;
170728;0000;36;;;
170729;0000;50;;;
170730;0000;134;;;
170731;0000;162;;;
170801;0000;147;;;
170802;0000;77;;;
170803;0000;76;;;
170804;0000;80;;;
170805;0000;37;;;
170806;0000;79;;;
170807;0000;54;;;
170808;0000;34;;;
170809;0000;30;;;
170810;0000;12;;;
170811;0000;23;;;
170812;0000;36;;;
170813;0000;7;;;
170814;0000;43;;;
170815;0000;23;;;
170816;0000;55;;;
170817;0000;76;;;
170818;0000;22;;;
170819;0000;33;;;
170820;0000;32;;;
170821;0000;77;;;
170822;0000;21;;;
170823;0000;28;;;
170824;0000;17;;;
170825;0000;30;;;
170826;0000;24;;;
170827;0000;18;;;
170828;0000;30;;;
170829;0000;27;;;
170830;0000;62;;;
170831;0000;66;;;
170901;0000;21;;;
170902;0000;39;;;
170903;0000;36;;;
170904;0000;27;;;
170905;0000;68;;;
170906;0000;40;;;
170907;0000;21;;;
170908;0000;17;;;
170909;0000;44;;;
170910;0000;48;;;
170911;0000;17;;;
170912;0000;24;;;
170913;0000;15;;;
170914;0000;8;;;
170915;0000;12;;;
170916;0000;29;;;
170917;0000;36;;;
170918;0000;20;;;
170919;0000;13;;;
170920;0000;8;;;
170921;0000;14;;;
170922;0000;12;;;
170923;0000;16;;;
170924;0000;8;;;
170925;0000;15;;;
170926;0000;28;;;
170927;0000;24;;;
170928;0000;18;;;
170929;0000;17;;;
170930;0000;36;;;
171001;0000;14;;;
171002;0000;17;;;
171003;0000;9;;;
171004;0000;19;;;
171005;0000;10;;;
171006;0000;11;;;
171007;0000;13;;;
171008;0000;3;;;
171009;0000;4;;;
171010;0000;5;;;
171011;0000;14;;;
171012;0000;16;;;
171013;0000;;;8;
171014;0000;;;5;
171015;0000;;;6;
171016;0000;;;5;
171017;0000;6;;;
171018;0000;4;;;
171019;0000;6;;;
171020;0000;3;;;
171021;0000;6;;;
171022;0000;9;;;
171023;0000;4;;;
171024;0000;3;;;
171025;0000;4;;;
171026;0000;6;;;
171027;0000;4;;;
171028;0000;5;;;
171029;0000;3;;;
171030;0000;2;;;
171031;0000;7;;;
171101;0000;5;;;
171102;0000;8;;;
171103;0000;4;;;
171104;0000;7;;;
171105;0000;4;;;
171106;0000;7;;;
171107;0000;5;;;
171108;0000;4;;;
171109;0000;4;;;
171110;0000;6;;;
171111;0000;7;;;
171112;0000;7;;;
171113;0000;5;;;
171114;0000;4;;;
171115;0000;2;;;
171116;0000;2;;;
171117;0000;2;;;
171118;0000;3;;;
171119;0000;3;;;
171120;0000;4;;;
171121;0000;5;;;
171122;0000;6;;;
171123;0000;6;;;
171124;0000;6;;;
171125;0000;8;;;
171126;0000;5;;;
171127;0000;6;;;
171128;0000;7;;;
171129;0000;8;;;
171130;0000;10;;;
171201;0000;8;;;
171202;0000;9;;;
171203;0000;5;;;
171204;0000;10;;;
171205;0000;9;;;
171206;0000;9;;;
171207;0000;10;;;
171208;0000;6;;;
171209;0000;5;;;
171210;0000;4;;;
171211;0000;7;;;
171212;0000;3;;;
171213;0000;3;;;
171214;0000;6;;;
171215;0000;3;;;
171216;0000;2;;;
171217;0000;2;;;
171218;0000;4;;;
171219;0000;4;;;
171220;0000;5;;;
171221;0000;;;;
171222;0000;4;;;
171223;0000;4;;;
171224;0000;3;;;
171225;0000;3;;;
171226;0000;2;;;
171227;0000;2;;;
171228;0000;4;;;
171229;0000;5;;;
171230;0000;4;;;
171231;0000;;5;;
180101;0000;5;;;
180102;0000;3;;;
180103;0000;2;;;
180104;0000;4;;;
180105;0000;3;;;
180106;0000;3;;;
180107;0000;6;;;
180108;0000;6;;;
180109;0000;9;;;
180110;0000;6;;;
180111;0000;7;;;
180112;0000;6;;;
180113;0000;5;;;
180114;0000;7;;;
180115;0000;5;;;
180116;0000;6;;;
180117;0000;7;;;
180118;0000;5;;;
180119;0000;9;;;
180120;0000;8;;;
180121;0000;7;;;
180122;0000;8;;;
180123;0000;8;;;
180124;0000;9;;;
180125;0000;10;;;
180126;0000;7;;;
180127;0000;6;;;
180128;0000;7;;;
180129;0000;8;;;
180130;0000;6;;;
180131;0000;10;;;
180201;0000;33;;;
180202;0000;14;;;
180203;0000;15;;;
180204;0000;9;;;
180205;0000;8;;;
180206;0000;7;;;
180207;0000;6;;;
180208;0000;4;;;
180209;0000;5;;;
180210;0000;4;;;
180211;0000;6;;;
180212;0000;9;;;
180213;0000;13;;;
180214;0000;13;;;
180215;0000;13;;;
180216;0000;12;;;
180217;0000;5;;;
180218;0000;3;;;
180219;0000;5;;;
180220;0000;5;;;
180221;0000;6;;;
180222;0000;4;;;
180223;0000;2;;;
180224;0000;3;;;
180225;0000;5;;;
180226;0000;4;;;
180227;0000;5;;;
180228;0000;7;;;
180301;0000;9;;;
180302;0000;11;;;
180303;0000;7;;;
180304;0000;6;;;
180305;0000;7;;;
180306;0000;16;;;
180307;0000;15;;;
180308;0000;11;;;
180309;0000;11;;;
180310;0000;3;;;
180311;0000;2;;;
180312;0000;3;;;
180313;0000;5;;;
180314;0000;8;;;
180315;0000;6;;;
180316;0000;8;;;
180317;0000;5;;;
180318;0000;5;;;
180319;0000;6;;;
180320;0000;19;;;
180321;0000;16;;;
180322;0000;5;;;
180323;0000;3;;;
180324;0000;4;;;
180325;0000;6;;;
180326;0000;12;;;
180327;0000;21;;;
180328;0000;15;;;
180329;0000;14;;;
180330;0000;15;;;
180331;0000;15;;;
180401;0000;13;;;
180402;0000;14;;;
180403;0000;20;;;
180404;0000;25;;;
180405;0000;7;;;
180406;0000;22;;;
180407;0000;21;;;
180408;0000;19;;;
180409;0000;9;;;
180410;0000;6;;;
180411;0000;10;;;
180412;0000;34;;;
180413;0000;27;;;
180414;0000;46;;;
180415;0000;73;;;
180416;0000;30;;;
180417;0000;7;;;
180418;0000;;;;
180419;0000;57;;;
180420;0000;30;;;
180421;0000;42;;;
180422;0000;17;;;
180423;0000;24;;;
180424;0000;62;;;
180425;0000;84;;;
180426;0000;35;;;
180427;0000;12;;;
180428;0000;43;;;
180429;0000;37;;;
180430;0000;34;;;
180501;0000;55;;;
180502;0000;30;;;
180503;0000;27;;;
180504;0000;55;;;
180505;0000;48;;;
180506;0000;32;;;
180507;0000;27;;;
180508;0000;21;;;
180509;0000;25;;;
180510;0000;61;;;
180511;0000;82;;;
180512;0000;63;;;
180513;0000;17;;;
180514;0000;19;;;
180515;0000;38;;;
180516;0000;59;;;
180517;0000;75;;;
180518;0000;25;;;
180519;0000;83;;;
180520;0000;63;;;
180521;0000;76;;;
180522;0000;54;;;
180523;0000;100;;;
180524;0000;165;;;
180525;0000;153;;;
180526;0000;78;;;
180527;0000;79;;;
180528;0000;43;;;
180529;0000;54;;;
180530;0000;45;;;
180531;0000;19;;;
180601;0000;52;;;
180602;0000;180;;;
180603;0000;94;;;
180604;0000;137;;;
180605;0000;116;;;
180606;0000;40;;;
180607;0000;67;;;
180608;0000;58;;;
180609;0000;29;;;
180610;0000;14;;;
180611;0000;29;;;
180612;0000;78;;;
180613;0000;79;;;
180614;0000;143;;;
180615;0000;191;;;
180616;0000;196;;;
180617;0000;144;;;
180618;0000;80;;;
180619;0000;34;;;
180620;0000;46;;;
180621;0000;42;;;
180622;0000;72;;;
180623;0000;70;;;
180624;0000;66;;;
180625;0000;98;;;
180626;0000;62;;;
180627;0000;51;;;
180628;0000;38;;;
180629;0000;90;;;
180630;0000;36;;;
180701;0000;28;;;
180702;0000;40;;;
180703;0000;22;;;
180704;0000;7;;;
180705;0000;9;;;
180706;0000;10;;;
180707;0000;14;;;
180708;0000;74;;;
180709;0000;87;;;
180710;0000;56;;;
180711;0000;61;;;
180712;0000;70;;;
180713;0000;123;;;
180714;0000;42;;;
180715;0000;33;;;
180716;0000;37;;;
180717;0000;46;;;
180718;0000;74;;;
180719;0000;83;;;
180720;0000;138;;;
180721;0000;79;;;
180722;0000;38;;;
180723;0000;120;;;
180724;0000;105;;;
180725;0000;121;;;
180726;0000;108;;;
180727;0000;70;;;
180728;0000;107;;;
180729;0000;91;;;
180730;0000;48;;;
180731;0000;103;;;
180801;0000;121;;;
180802;0000;72;;;
180803;0000;30;;;
180804;0000;66;;;
180805;0000;116;;;
180806;0000;62;;;
180807;0000;26;;;
180808;0000;84;;;
180809;0000;127;;;
180810;0000;125;;;
180811;0000;97;;;
180812;0000;83;;;
180813;0000;16;;;
180814;0000;26;;;
180815;0000;78;;;
180816;0000;69;;;
180817;0000;87;;;
180818;0000;8;;;
180819;0000;30;;;
180820;0000;49;;;
180821;0000;68;;;
180822;0000;24;;;
180823;0000;9;;;
180824;0000;23;;;
180825;0000;21;;;
180826;0000;55;;;
180827;0000;39;;;
180828;0000;62;;;
180829;0000;40;;;
180830;0000;62;;;
180831;0000;39;;;
180901;0000;31;;;
180902;0000;25;;;
180903;0000;27;;;
180904;0000;39;;;
180905;0000;12;;;
180906;0000;10;;;
180907;0000;43;;;
180908;0000;38;;;
180909;0000;55;;;
180910;0000;33;;;
180911;0000;16;;;
180912;0000;11;;;
180913;0000;30;;;
180914;0000;29;;;
180915;0000;19;;;
180916;0000;19;;;
180917;0000;12;;;
180918;0000;7;;;
180919;0000;20;;;
180920;0000;23;;;
180921;0000;14;;;
180922;0000;20;;;
180923;0000;10;;;
180924;0000;8;;;
180925;0000;32;;;
180926;0000;18;;;
180927;0000;17;;;
180928;0000;5;;;
180929;0000;7;;;
180930;0000;5;;;
181001;0000;7;;;
181002;0000;8;;;
181003;0000;6;;;
181004;0000;17;;;
181005;0000;17;;;
181006;0000;25;;;
181007;0000;27;;;
181008;0000;4;;;
181009;0000;6;;;
181010;0000;11;;;
181011;0000;10;;;
181012;0000;14;;;
181013;0000;14;;;
181014;0000;7;;;
181015;0000;10;;;
181016;0000;5;;;
181017;0000;5;;;
181018;0000;5;;;
181019;0000;7;;;
181020;0000;3;;;
181021;0000;3;;;
181022;0000;8;;;
181023;0000;15;;;
181024;0000;4;;;
181025;0000;6;;;
181026;0000;;;3;
181027;0000;;;1;
181028;0000;;;1;
181029;0000;;;2;
181030;0000;3;;;
181031;0000;4;;;
181101;0000;9;;;
181102;0000;7;;;
181103;0000;7;;;
181104;0000;2;;;
181105;0000;3;;;
181106;0000;7;;;
181107;0000;10;;;
181108;0000;7;;;
181109;0000;3;;;
181110;0000;6;;;
181111;0000;3;;;
181112;0000;3;;;
181113;0000;3;;;
181114;0000;2;;;
181115;0000;2;;;
181116;0000;3;;;
181117;0000;2;;;
181118;0000;1;;;
181119;0000;3;;;
181120;0000;4;;;
181121;0000;1;;;
181122;0000;2;;;
181123;0000;4;;;
181124;0000;6;;;
181125;0000;4;;;
181126;0000;4;;;
181127;0000;5;;;
181128;0000;8;;;
181129;0000;7;;;
181130;0000;3;;;
181201;0000;6;;;
181202;0000;6;;;
181203;0000;8;;;
181204;0000;7;;;
181205;0000;11;;;
181206;0000;10;;;
181207;0000;9;;;
181208;0000;3;;;
181209;0000;2;;;
181210;0000;4;;;
181211;0000;5;;;
181212;0000;4;;;
181213;0000;2;;;
181214;0000;1;;;
181215;0000;3;;;
181216;0000;4;;;
181217;0000;4;;;
181218;0000;8;;;
181219;0000;7;;;
181220;0000;3;;;
181221;0000;9;;;
181222;0000;9;;;
181223;0000;7;;;
181224;0000;7;;;
181225;0000;4;;;
181226;0000;6;;;
181227;0000;3;;;
181228;0000;5;;;
181229;0000;2;;;
181230;0000;2;;;
181231;0000;3;;;
190101;0000;3;;;
190102;0000;3;;;
190103;0000;7;;;
190104;0000;4;;;
190105;0000;8;;;
190106;0000;5;;;
190107;0000;4;;;
190108;0000;2;;;
190109;0000;2;;;
190110;0000;2;;;
190111;0000;6;;;
190112;0000;3;;;
190113;0000;3;;;
190114;0000;5;;;
190115;0000;6;;;
190116;0000;2;;;
190117;0000;4;;;
190118;0000;7;;;
190119;0000;12;;;
190120;0000;5;;;
190121;0000;3;;;
190122;0000;4;;;
190123;0000;3;;;
190124;0000;16;;;
190125;0000;8;;;
190126;0000;4;;;
190127;0000;7;;;
190128;0000;6;;;
190129;0000;9;;;
190130;0000;8;;;
190131;0000;10;;;
190201;0000;6;;;
190202;0000;14;;;
190203;0000;9;;;
190204;0000;11;;;
190205;0000;15;;;
190206;0000;35;;;
190207;0000;8;;;
190208;0000;13;;;
190209;0000;10;;;
190210;0000;7;;;
190211;0000;4;;;
